ID	SEX	MUMID	TWIN	CAPAGE	BIRTHYEAR	BIRTHWT
5993	2	6587	0	4	11	2.8
6110	1	3137	0	3	23	3.1
632	1	5371	1	1	15	1.45
3506	1	2665	0	2	5	2.7
5278	2	7374	0	1	15	3.2
6467	1	2004	0	0	8	1.1
5100	1	8145	0	0	19	0.75
6899	2	6007	1	3	1	1.5
5728	2	3082	0	2	8	2.4
6543	2	582	0	2	16	3.2
6882	1	2975	0	1	1	1.85
3130	1	2034	1	4	19	2.3
245	1	5169	0	3	4	1.55
1542	1	3164	0	2	1	2
8834	2	8734	0	0	5	1.8
397	2	256	0	4	1	2.3
5763	2	3843	0	3	27	2.65
671	1	3867	0	1	11	2
5448	2	5550	0	2	22	2.1
8430	2	5440	1	3	18	2.1
2622	1	255	0	3	12	2.7
4257	1	4412	0	2	21	1.5
5917	2	7287	0	2	13	2.2
8581	2	7003	0	2	19	3.2
2934	1	8004	0	0	26	1.9
2080	2	8740	0	1	11	2.6
2111	2	8361	0	2	15	2.25
8901	1	3376	0	2	2	2.1
8519	1	556	1	3	18	1.5
1486	2	4626	1	1	11	1.3
2195	2	3986	1	3	23	2.1
4528	1	3916	0	4	26	1.8
847	2	173	0	2	15	2.95
4945	2	366	0	0	17	1.3
3329	1	7840	1	2	22	2.2
5296	1	2974	0	4	16	1.5
5451	2	2798	0	1	22	1
5819	1	4506	0	2	25	1.8
5266	1	6487	0	1	5	1.4
2024	1	6179	0	4	1	2
645	2	6520	0	1	8	2.1
6708	1	1136	0	0	5	1
8250	2	2253	1	1	11	2.2
7596	1	1260	0	5	5	2.4
4903	1	1199	0	2	20	1.2
1912	1	8202	0	2	8	1.75
8678	1	3270	0	2	22	3.6
2351	2	7287	1	2	27	1.55
8431	1	1257	0	2	22	2.2
8896	1	2945	0	3	9	2.3
3223	1	546	0	2	19	1.9
5496	1	3994	0	1	18	0.9
8247	1	7840	0	1	11	2.7
4141	2	6505	0	2	27	2.5
8282	1	1647	0	0	14	1
8171	1	5084	1	0	4	0.775
1304	2	7075	0	1	29	1.8
4885	2	351	0	2	26	3.4
1805	1	556	1	2	3	1.7
3162	1	3986	0	1	5	2.1
7576	2	2974	0	3	22	2
7123	2	6110	0	2	7	2.1
3751	2	99	0	2	11	1.6
3532	1	1916	0	2	20	2
6516	1	8600	0	2	2	2.8
8539	2	8261	0	2	26	3
5394	2	3376	0	1	11	2.7
2253	1	7541	0	3	23	3.9
7611	2	5422	0	1	20	2.1
2157	2	821	0	0	21	1.7
5442	1	3719	0	2	15	2.25
1086	1	8973	1	3	19	1.65
1905	2	4252	1	3	1	1.8
4435	2	183	0	1	26	2.9
3257	1	8489	0	4	15	2
8327	1	3356	1	4	13	1.6
5732	1	64	0	2	6	1.6
6401	2	7421	1	2	20	2.8
8237	1	6214	0	3	18	1.7
3006	1	4182	0	3	10	2.04
1546	2	4538	0	3	15	2.8
2449	2	3027	0	2	20	2.6
3986	1	8848	0	1	29	2.9
6263	1	6689	0	2	6	1.3
67	2	8567	0	3	22	2.2
2114	1	8345	0	2	12	2.95
6629	1	6102	1	3	6	2.7
685	1	8364	0	2	18	2.4
7835	2	2623	0	5	9	3.1
6317	2	6765	0	2	22	3
2698	2	5340	0	1	10	1.32
7048	1	6215	1	1	22	1.5
518	1	5981	0	2	27	3.05
8895	2	27	0	1	11	2.2
7364	1	6850	0	0	17	2.8
6386	1	149	0	1	2	1.2
3053	2	6208	1	5	19	1.7
7639	2	6174	0	1	29	3
4734	1	7432	0	1	4	1.4
4414	2	7201	0	2	18	2.5
6307	2	2186	1	5	15	1.75
793	2	218	0	2	4	1.1
3231	2	8600	1	2	16	2.7
8307	2	3568	0	0	21	1.3
8229	2	1398	0	0	4	0.4
3386	1	1372	0	2	6	2
8679	2	4552	1	0	9	0.925
609	2	1949	0	5	4	2.2
6132	1	2476	0	2	16	2.4
2162	2	4167	0	2	14	2.2
1327	2	8605	0	1	9	2.4
1674	1	4167	0	2	11	1.9
4142	2	4049	0	0	17	1.6
8062	2	1805	0	4	23	3.7
8903	1	8108	1	1	29	1.7
4488	1	6792	1	3	6	2.4
5773	1	8321	0	2	5	2.5
5235	1	7638	1	0	11	1
1228	2	240	0	1	29	2.8
8414	2	2769	0	1	8	1.2
476	1	3376	0	1	3	1.8
3932	2	4714	0	3	19	2.35
7309	2	8021	0	3	27	2.7
4238	2	4153	0	4	14	2.6
3253	1	6526	0	2	26	2.5
4235	1	1760	0	2	13	2.15
4581	2	801	0	3	22	1.9
5400	2	6299	0	2	15	2.55
5391	1	1911	0	1	29	1.1
841	2	3668	0	0	5	1.7
1860	1	6252	0	4	16	2.4
6575	1	3914	0	0	23	0.7
1143	1	2922	0	3	12	2.2
7727	1	6692	0	1	1	2.2
5669	2	7584	0	3	2	1.8
5095	2	5331	0	2	9	2.15
2095	2	6214	0	1	23	2
8160	2	7068	0	4	16	2.3
1910	1	3227	0	2	13	2
3873	1	8692	0	2	7	2.4
7638	1	1916	0	3	23	3.3
6064	1	772	0	1	19	2.3
665	1	7014	0	2	6	1.9
7076	1	1037	1	0	4	1
6042	2	7877	0	3	19	2.6
1719	2	6340	0	3	19	1.8
6127	1	2985	0	2	13	2.8
6521	1	3558	1	1	27	1.5
4793	2	1505	1	5	9	1.9
1538	1	4202	0	2	19	2
3647	1	6306	0	4	19	2.3
2700	1	6858	0	4	3	3.1
4891	2	7956	0	2	23	2.6
5494	1	8209	0	0	17	2.3
8689	2	6706	0	3	23	2.7
7793	2	8028	0	1	29	1.3
5818	1	5881	0	2	2	1.5
8644	2	8796	0	1	24	1.5
5063	2	4306	0	4	22	3
1893	1	6776	0	0	17	1.8
7023	2	2515	0	5	14	2.9
933	2	5691	0	2	11	2.3
8241	2	6232	0	0	22	3.4
4991	1	6846	0	2	27	2.45
1772	2	4037	0	2	1	2
4835	1	8533	0	2	8	1.65
1565	1	6755	1	1	6	1.9
1152	1	7568	0	2	10	2.38
4552	1	6516	1	1	7	2.1
6689	1	8788	0	2	3	2.8
7223	1	2317	0	1	8	2.9
2353	2	7892	0	3	20	3.1
3313	1	5262	1	2	20	1.8
604	1	8364	0	1	6	1.6
1141	2	2780	1	3	18	2
5090	1	2052	1	2	11	1.8
791	2	3227	0	1	9	2.1
1018	2	6994	0	2	13	2.4
4373	1	8605	0	2	27	2.7
4531	1	5340	1	3	15	1.65
3705	2	1106	0	2	19	2.35
5361	2	3762	1	2	3	2
2151	2	8361	0	1	12	1.1
6958	1	4153	0	2	5	1.4
8348	1	7510	0	2	11	2.4
7758	1	6325	0	1	1	2
3126	2	5915	0	3	10	1.9
2778	1	7814	0	1	29	2.3
1181	1	7249	0	0	12	1.375
8843	1	503	0	2	5	1.6
1154	2	1085	1	3	22	1.6
5121	1	7877	0	5	27	2.95
3332	1	1969	0	1	13	2.6
3717	1	1983	0	3	14	1.7
8719	1	4836	0	3	6	3.2
5115	2	6858	1	1	5	1.4
6713	1	4426	0	3	13	1.45
7143	2	8526	0	3	12	3.2
3671	1	6487	0	1	11	2.3
6443	1	8293	0	2	2	2.4
6324	1	3994	1	2	11	1.7
5247	1	6001	0	3	22	2.3
6576	1	5545	0	1	29	1.2
7255	1	6414	0	1	8	1.1
31	2	2708	0	2	20	3.5
5899	1	6222	0	2	19	2.4
6846	1	916	0	5	14	3
2556	1	7664	0	2	1	2.45
8739	2	3539	0	1	8	2.1
2211	1	2186	0	3	9	1.05
3862	2	14	0	2	1	2.9
4584	1	3054	0	1	13	2.5
2972	1	516	0	2	26	2
7921	1	1544	0	2	15	1.7
4327	2	6106	0	5	27	3.15
2064	1	8678	0	1	13	2.4
1511	2	4672	0	1	8	0.9
2835	2	2452	0	5	4	2.15
3132	1	5359	0	2	27	2.05
3737	2	5900	0	1	26	2.8
5758	2	7663	0	4	7	2.7
39	2	6	0	1	12	2.25
2726	1	1164	0	1	11	2.4
6105	2	2985	0	0	12	1.15
8920	2	64	1	2	22	1.6
6298	1	5057	0	1	12	3
7917	2	6516	1	3	12	2
7756	1	7448	1	1	16	1.7
6165	1	7222	0	3	16	2.6
2421	1	4182	0	0	19	0.9
7206	2	7751	0	1	22	2.3
4892	1	745	1	2	7	1.7
8438	2	6765	0	1	11	2.3
9023	1	8293	0	2	5	1.8
8357	2	4822	0	1	5	3.1
7905	2	8901	0	1	11	2.2
3432	1	6102	1	1	3	2.3
6959	1	4000	1	1	5	1.5
1380	2	1568	0	1	5	1.5
5369	1	1983	0	2	7	2.3
5606	2	1479	0	2	2	1.7
6986	1	8978	0	4	15	3.1
8659	2	3762	0	2	6	3
2651	1	1809	0	3	10	1.68
4648	1	1416	0	2	29	1.8
4676	2	183	0	3	14	2.4
1743	1	3971	1	2	27	1.85
7101	2	8004	0	1	15	2.4
3457	1	1042	0	1	21	2.1
7341	2	2526	0	4	27	1.7
1998	1	2769	0	5	15	3.2
4277	1	4455	0	2	19	2.2
7311	1	1515	1	0	4	0.6
2800	2	5881	0	1	11	3
1438	2	8234	0	1	11	2.5
5639	2	6764	0	2	11	1.7
2494	2	1840	0	2	1	2.65
5181	1	1969	1	2	9	1.45
5343	1	7840	1	2	22	2.2
7669	1	6645	1	0	5	1
4804	1	8082	0	1	2	1.1
1600	2	1195	0	1	20	3.3
7932	2	8063	0	4	12	1.7
6004	1	580	0	2	3	0.9
3785	1	4031	0	1	7	2.5
283	1	2173	0	5	7	1.1
6813	2	5881	0	2	4	2.55
4520	2	2656	0	4	4	2.35
1296	2	6977	0	5	10	2.28
3315	1	3015	0	2	18	2.4
5657	2	64	1	2	22	1.6
3756	2	6027	0	1	29	2.6
3177	2	3267	0	1	29	3.4
2526	1	3754	0	2	8	2.2
2657	2	8600	1	1	11	2.1
8313	2	2899	0	3	7	2.6
4713	1	5959	1	2	22	1.7
7715	2	7908	0	2	23	3.2
8180	1	2966	0	1	11	2.7
8363	2	8341	1	0	24	0.8
1871	2	8560	0	1	12	2.35
568	2	861	0	4	17	3
4887	1	3137	0	2	16	3.2
7202	1	8321	0	1	18	2.8
3090	2	255	0	2	8	2.25
6845	2	4426	0	2	26	2.8
7103	1	1969	0	3	8	1.65
1107	1	8108	0	1	21	1.8
3857	1	8341	0	2	7	2
1463	1	968	0	5	1	2.85
7028	2	2240	1	1	29	1.6
3059	1	7584	0	2	18	1.9
5167	2	1622	1	2	6	1.9
6170	2	2253	1	1	11	1.8
1859	2	7451	0	4	22	2.5
2885	2	4739	0	4	8	2.1
1663	1	8600	1	2	16	2.2
8283	1	8341	0	3	4	1.95
7564	1	3514	0	1	20	2.7
1615	1	3435	0	0	10	1.06
5878	1	1568	0	2	6	1.8
3092	1	4739	0	3	27	2.6
3080	1	8082	0	2	7	2
8796	1	3270	0	4	14	2.5
3342	2	6998	0	1	10	1.58
3942	2	4256	1	2	26	2.1
5142	1	75	0	5	22	2.4
4679	1	4871	1	2	23	2.2
8349	2	335	1	4	15	1.35
1205	1	5895	1	0	26	1.6
6344	2	3747	0	2	1	2.3
5196	2	4871	0	1	29	1.4
1624	2	6768	1	0	9	1.55
1269	2	6110	0	1	14	2.5
5859	1	6	0	1	9	2.35
5406	2	5057	0	0	26	2.9
4169	2	2272	0	2	27	1.9
2518	2	5675	1	2	18	1.5
7610	2	5340	1	3	15	1.55
6039	2	8734	0	0	25	1.1
6834	1	6849	0	1	16	2.9
8293	1	2665	0	1	3	3.2
2373	2	351	0	1	13	2.4
2604	1	7219	0	5	9	2.35
3734	2	4277	0	5	10	2.24
7021	1	6158	0	2	11	2.3
22	1	2467	1	1	7	1.55
1570	1	3843	0	3	19	2.7
447	1	1353	0	1	20	2.4
6418	1	6351	0	5	10	2.1
6117	2	556	0	2	2	2.8
459	2	6102	0	3	20	2.8
7297	2	6027	1	2	25	1.4
6904	1	8091	0	4	1	2
5876	2	8321	0	1	6	2.6
2252	1	2975	0	4	8	1.6
7081	2	986	1	1	21	1.2
8697	1	14	0	1	19	2.45
8093	1	3464	0	1	20	2.3
6969	2	8261	0	2	4	1.35
3264	2	8364	0	2	22	2.9
2009	1	3867	0	2	14	2
2645	2	3747	0	3	12	3.2
6480	2	2611	0	0	26	2.5
5706	1	4838	0	2	27	2
3095	2	3785	0	2	15	2.5
2510	2	2537	0	1	20	3.4
1973	2	5371	1	2	27	1.85
5219	2	4762	0	1	5	1.9
3319	2	1969	1	3	10	1.62
3021	1	5309	0	5	8	2.8
5742	2	7355	0	2	6	1.2
5711	1	4251	1	1	1	1.85
4016	2	2966	0	2	4	2.25
7663	1	2062	0	2	23	2.2
1754	2	745	1	2	14	1.5
5298	1	6232	0	4	14	2
2750	1	3879	1	1	13	1.6
5696	2	3832	0	1	29	1.5
5314	1	692	0	1	5	2
5381	2	3558	0	4	15	2.8
4256	1	6765	0	2	5	1.5
1597	1	140	0	2	26	3
3268	2	7636	0	2	18	1.6
3114	2	6441	0	2	13	2.25
6587	1	1074	0	1	16	2.6
6151	1	5314	0	2	16	2.2
3915	2	668	0	1	22	2.7
530	2	4555	0	0	29	1.7
8302	1	7301	0	3	15	1.7
3907	2	2330	0	5	19	2.35
1393	1	4412	0	1	29	1.7
1930	1	3650	0	2	19	2.4
8540	2	6232	0	2	18	2.8
808	1	1375	0	2	18	2.3
593	2	1705	0	1	15	2.65
4251	1	3747	0	1	8	3
6806	2	6257	0	2	2	1.7
5546	2	4827	1	1	26	1.5
3215	2	6850	0	1	3	3.2
380	1	7710	0	1	29	2
5956	1	1568	0	2	18	1.9
3665	2	482	0	2	7	2.5
4046	2	5006	0	1	22	2
8332	1	8479	0	2	3	1.9
6379	2	1207	0	1	21	1.4
6135	1	7642	1	0	26	1.8
5458	1	3689	0	3	15	2.5
7821	1	6158	0	2	2	1.7
7568	1	4552	0	1	27	2
7677	1	1696	0	2	15	2.4
3578	1	4085	0	2	2	1.9
4031	1	8108	1	2	23	2.3
320	1	7537	0	5	14	1.8
3841	2	4935	0	2	11	1.6
4216	2	2317	0	0	13	2.35
43	1	8182	0	1	20	3.2
6818	1	7613	0	0	17	2.2
4085	1	2982	0	2	6	2.8
4476	1	8234	1	3	18	1.1
2752	1	7434	0	2	18	2.9
1645	2	556	1	3	5	1.7
1272	2	4739	0	1	1	2.5
3680	2	8836	0	1	20	3
713	2	3476	1	3	27	1.5
5136	1	8004	0	1	12	2.1
8206	2	5169	0	2	8	1.7
1055	2	8669	0	0	17	2.4
2680	1	7842	0	2	18	2.4
3704	2	8293	1	2	7	2.25
2133	2	2279	0	3	27	2.2
1738	2	4715	0	0	17	2.5
3584	2	1916	1	2	16	1.9
4843	2	7642	0	2	14	2.3
2383	2	6306	0	5	1	2.75
556	1	8158	0	1	20	3.3
13	2	6161	0	2	23	2.8
4152	1	4192	0	1	18	1.4
2621	1	2769	0	2	1	2.5
5268	1	3592	0	2	10	2.05
6982	2	2899	0	1	22	1.5
9019	1	4230	0	0	17	2.6
3747	1	809	0	3	7	2.6
6242	2	1969	0	1	1	2.7
5177	1	1037	1	1	9	1.85
3797	1	8136	0	0	7	0.7
3519	1	4739	0	2	19	2.7
8564	2	6237	0	2	12	1.4
6022	2	1623	0	1	29	1.7
45	1	465	0	2	6	1.3
6489	1	1515	0	1	26	3
749	2	6132	1	5	12	1.8
7936	2	8108	1	2	6	2.4
1804	1	6763	0	1	10	1.3
6788	1	5550	0	4	14	2.3
7475	2	7537	0	4	4	1.9
8491	1	229	0	3	27	2.6
5789	2	2052	1	2	11	1.8
4589	2	7493	0	3	10	2.5
134	2	6257	0	1	16	2.5
1145	2	1037	0	4	8	3.1
2156	1	695	1	0	29	2
5427	2	4822	1	3	6	2.6
7841	2	4031	0	4	22	2.8
8926	2	1015	0	1	22	1.4
5677	1	6849	0	1	7	2.7
2837	1	2412	0	3	10	1.88
4964	2	6692	0	2	9	1.65
3434	2	7663	0	1	4	0.875
6944	2	7287	1	4	9	1.35
7643	1	8970	1	2	4	0.85
6763	1	2004	1	3	19	2.2
7737	1	1564	0	3	1	1.55
2980	1	2476	0	2	2	1.8
7867	1	3369	0	4	15	2.3
4986	2	3687	0	3	16	1.4
5900	1	7908	0	2	22	2.2
6301	1	3474	0	0	27	1.45
446	2	1532	0	3	11	2
3650	1	125	0	5	13	2.9
6001	1	503	0	2	18	2
7337	1	6414	1	4	15	1.85
4666	2	3832	0	2	2	3
3237	1	6237	0	1	13	1.8
849	1	7493	0	4	19	2.6
1039	1	7760	1	2	13	1.4
6252	1	2476	0	2	23	2.7
4082	1	6689	1	2	5	1.4
4792	2	1568	1	2	22	1.5
8356	1	2857	1	0	17	1.7
1552	2	5585	0	1	21	1.8
8601	1	8526	0	2	7	2.8
7900	2	5580	1	2	13	1.6
741	2	7499	0	2	18	2.8
6347	2	6846	0	3	4	1.95
8748	2	3986	0	5	16	3.9
8907	1	64	1	2	16	1.9
3789	2	2548	0	2	13	2.1
1492	1	7333	0	4	10	2.28
7766	1	7577	0	2	16	1.9
8600	1	1900	0	3	5	2.5
2321	1	1529	0	0	21	1.6
6661	2	7664	0	5	9	1.5
95	2	7990	0	2	1	2.3
8067	2	6006	0	2	15	3.15
5951	2	125	0	2	26	0.75
7180	1	8364	1	3	11	1.5
5164	1	6027	1	3	23	2.2
3947	1	7421	0	0	29	2.9
1571	1	4820	0	2	6	2
7110	1	1529	0	2	18	1.8
6332	1	2077	0	2	13	2.25
3211	2	3857	0	2	4	1.1
296	2	4770	0	2	14	2
7093	2	5230	0	2	1	2.5
8979	1	8249	0	1	16	1.9
7319	1	6271	0	1	29	2.5
8199	2	6232	0	3	11	2.8
571	1	8108	1	1	5	1.2
8807	2	3539	0	5	11	2.1
8089	2	4704	0	1	12	2.7
2349	1	5959	0	2	23	1.9
1223	2	4034	0	4	27	2.5
132	1	7488	0	5	15	2.6
7396	2	1353	0	0	21	1
6573	2	4153	0	2	23	3.2
7961	2	7615	1	0	4	0.9
5146	1	8361	0	2	27	2.25
2921	2	6027	0	2	5	2.8
5577	1	4473	0	2	23	2.8
5561	1	6300	0	1	21	2
2477	2	1164	0	1	14	2.4
5049	1	4347	0	1	18	0.8
4540	1	6516	0	2	22	1.3
310	2	7202	0	1	16	2.8
8234	1	2913	1	1	3	1.8
8927	1	8901	1	3	12	1.9
1342	1	5881	1	2	7	1.9
2561	1	4306	1	2	16	1.5
1728	1	4031	0	1	14	2.7
7098	2	125	0	4	12	2
1199	1	2537	0	1	21	2.2
7213	2	2690	0	3	2	2.2
4809	1	1540	0	0	17	2.3
1222	2	1472	1	3	12	2.25
7294	2	7432	0	4	9	2.7
8249	1	8364	0	2	2	1.5
5770	2	556	1	3	18	2.2
8408	1	9013	0	2	27	2.075
436	2	7596	0	0	23	1.6
7214	2	7908	0	4	5	2.5
2719	2	6026	0	2	5	1.4
8461	1	903	0	3	10	1.82
6874	2	6443	1	2	26	1.9
4349	1	2843	0	0	25	1.2
3771	1	582	0	5	22	3
2277	1	6986	0	0	1	0.85
6894	2	2623	0	2	19	2.5
6397	1	4714	0	1	1	2.05
6719	2	5879	0	2	18	3
7347	2	6069	0	5	15	2.9
2381	2	8093	0	2	29	1.2
7525	1	2506	0	3	12	2.55
2467	1	7506	1	2	2	1.6
4312	1	8293	1	2	18	2.5
3444	2	5110	0	5	27	1.55
6594	2	5314	1	2	11	1.8
5501	1	1221	0	2	2	1.6
1101	2	7501	0	4	4	1.95
5890	2	6934	0	3	1	1.75
2701	2	7201	0	4	23	2.9
5566	2	6257	0	2	18	1.4
4978	2	916	0	1	2	1.4
6447	2	3015	0	1	16	3.2
4603	1	1073	0	2	12	3.5
5698	1	1696	0	2	27	2.35
8440	2	2980	0	4	14	1.9
5099	1	3668	0	2	11	2.3
4660	1	3843	0	1	13	2
3967	2	7642	1	1	13	2
3356	1	762	0	2	22	2.5
6870	1	2432	1	4	11	2.6
5793	1	4854	0	5	7	2.9
727	1	1867	0	4	7	1.6
6321	2	4153	0	2	22	3.2
1581	2	4506	0	0	17	2.1
1019	1	425	0	2	6	1.8
1797	2	7219	1	1	27	1.4
6179	1	8504	0	2	9	1.9
3977	2	4489	0	3	15	2.5
3099	2	7287	1	3	19	1.65
3491	1	8567	0	3	6	3.3
3109	2	6414	0	2	1	2.85
6730	2	7432	0	2	26	3
563	2	2857	0	1	29	3
2993	2	2113	0	2	22	1.4
4642	1	6	0	1	26	2
1464	1	4049	0	0	21	1.1
1995	2	2839	0	1	14	2.1
4604	1	7263	0	3	10	1.88
6367	2	3015	1	2	22	1.7
6972	2	7751	0	2	18	2
4371	2	5564	0	1	1	2
5224	2	9040	0	3	23	2.2
1544	1	6299	0	1	9	1.95
7198	2	6215	1	1	16	2.6
1986	2	465	0	3	23	2.8
714	2	4049	0	1	29	1.9
4007	2	6299	1	2	27	1.5
7619	2	516	0	2	8	1.8
1820	2	2922	0	0	4	0.725
4877	2	1532	0	3	22	1.3
4458	2	3472	0	0	6	1.6
6444	2	4715	0	0	29	2.5
1726	2	6519	0	3	1	2.45
3374	1	1783	0	1	29	1.5
1252	2	7339	0	1	29	1.7
4040	2	1971	1	1	26	1.6
5200	2	8249	0	2	22	2.6
6225	1	1969	1	1	19	1.8
723	1	3931	0	3	1	2.4
7836	1	2780	1	3	18	1.6
1684	2	4000	1	1	3	2.2
1177	1	7374	0	1	10	2.72
8989	2	260	0	4	26	1.5
5285	2	5895	1	4	8	1.45
1369	2	8678	0	2	4	2.45
7789	2	3994	1	4	14	1.9
5595	1	1257	1	2	16	2
3047	2	1015	0	2	7	3
4140	2	1916	1	1	3	2
6417	1	4410	0	2	18	3
8576	1	2658	1	2	26	2.3
3280	1	6464	0	1	20	2.1
250	2	692	0	2	3	2.5
8658	2	6441	0	1	19	2.15
8483	2	8971	0	2	20	2.9
4834	1	1241	0	2	1	1.5
7152	2	2196	0	1	13	2.4
6646	1	3356	1	4	13	1.35
4915	1	5565	0	3	15	2.4
5154	1	4927	1	3	12	1.55
6627	1	6158	0	4	22	2.5
7163	2	8567	0	1	25	2
6599	2	7956	0	2	22	3
4876	2	3655	0	3	8	1.15
6096	1	173	0	1	19	2.7
7424	1	8669	0	3	25	3
3286	2	7877	1	3	9	1.85
7456	2	183	0	1	11	2.3
2732	1	447	0	1	29	1.8
4898	2	6353	0	2	14	1.1
804	1	2982	0	1	20	2.2
3956	2	3832	1	2	23	2.2
3876	1	6946	0	1	5	0.9
8622	2	5773	0	2	2	1.8
2727	2	442	0	2	4	3
6146	1	3559	0	2	29	3.3
867	2	556	1	3	5	1.6
3481	2	6850	0	3	20	3.5
5212	1	4179	0	0	11	2
7499	1	1375	0	0	29	2.7
736	2	4871	1	3	6	2.6
6876	2	7684	0	0	5	1.2
4728	2	7840	1	2	16	2.3
3871	1	3994	0	2	16	2.5
465	1	2476	0	1	3	2
4688	2	2317	1	2	9	2.2
8550	1	1106	0	2	1	2.4
1007	1	3874	0	2	14	2.2
6045	2	901	0	2	22	2.3
2647	1	7506	1	2	2	1.5
3661	2	3376	1	4	16	2.4
2585	2	7956	0	3	5	1.7
7042	2	8567	1	2	18	1.8
5743	2	8268	0	3	1	2.75
6026	1	8848	1	1	3	1.6
6555	1	1793	0	4	14	2.2
2487	2	6102	0	2	16	2.9
3863	2	3840	1	5	12	1.6
1534	2	2052	0	1	2	1.5
8311	2	5815	0	3	26	1.9
1186	2	6222	0	1	1	2.25
5611	2	5815	0	0	8	1.25
382	1	3038	0	0	12	2.15
1063	2	1793	0	2	22	2.1
8109	2	5648	0	0	9	0.9
7412	2	2749	0	3	12	1.8
8214	1	4073	0	2	10	2.2
5371	1	149	1	2	26	2
4599	1	695	1	1	6	1.9
7278	1	1805	0	2	2	2.4
5741	1	6	0	1	13	2.4
5545	1	1900	1	0	20	1.6
5019	2	1164	0	1	26	2.2
1989	2	2899	0	2	14	2.4
1013	1	6937	0	1	7	1.9
1972	2	5503	0	3	8	2.15
4879	2	1375	0	0	6	2.6
4437	2	561	0	3	11	2.4
4992	1	4565	0	3	15	1.9
7227	1	6647	0	3	7	2.85
614	1	2934	0	0	8	1.45
5812	1	5314	0	2	23	1.1
3764	2	2839	0	2	7	2.3
3523	1	5067	0	3	1	2.4
7515	1	14	0	2	15	2.9
6419	2	1142	0	2	6	2.4
3984	1	5859	0	2	10	2.18
6382	1	2697	1	4	7	1.75
1321	1	1529	0	4	6	3.7
3773	1	1662	0	2	10	2.15
2652	1	668	0	2	23	3.4
6410	2	3871	1	2	7	1.9
6130	1	3994	0	0	26	2.6
3341	1	8268	0	4	15	2.15
4837	2	3539	0	2	14	2
7149	2	4489	0	2	12	2.6
3879	1	745	0	2	4	2.25
9005	2	4871	0	2	18	2.7
4428	2	3994	0	2	22	2.6
3274	2	6006	0	1	8	1.35
5008	1	3914	0	1	20	2.6
5392	1	5340	1	2	1	1.8
3748	2	7355	1	1	18	1.5
3675	2	1375	0	3	3	3.5
4295	1	3082	1	0	9	1
4738	2	613	0	3	19	2.15
8603	1	7861	0	2	9	2.25
3805	2	1472	0	1	4	2.35
1685	1	1793	0	1	11	2.3
7930	2	8848	0	0	21	1.6
918	1	1705	0	1	13	2.45
1507	1	3785	0	3	12	2.5
784	1	8200	1	2	23	2.1
5412	1	5642	0	1	29	2.8
6553	1	5325	0	1	18	1.2
5738	2	6934	0	0	10	0.45
7816	1	7908	0	1	3	1.6
1008	2	7844	0	0	5	1.2
8574	2	7374	0	0	12	1
9038	2	801	0	1	7	2
3170	2	3637	0	3	15	2.7
4714	1	229	0	5	9	2.6
8352	2	5773	0	0	23	1.4
1682	1	7840	0	1	18	0.9
881	2	8376	0	3	22	2.1
5330	2	7622	0	3	27	1.9
2305	1	3776	0	1	4	1.35
8248	1	75	0	2	18	1.3
2476	1	5642	0	2	25	2.4
7265	2	351	0	3	4	1.7
1156	1	6846	1	0	26	1.7
3868	2	5067	0	4	10	2.1
26	2	6621	0	2	25	2.2
5515	1	2945	0	2	8	1.4
5056	2	335	0	2	8	2.9
2440	1	772	0	1	15	2.6
162	1	64	1	2	2	1.4
3739	2	8200	1	2	23	3.1
3558	1	5895	1	0	26	1.9
6462	2	6252	0	2	22	2.4
5649	2	2843	0	1	5	2.3
233	2	6132	0	2	11	2
7225	1	5631	0	1	4	0.65
2495	2	3137	0	1	22	2.7
3476	1	4256	0	2	7	2.6
6005	1	5499	1	5	9	1.5
2336	1	2611	0	0	4	1.25
9017	1	6271	0	1	20	2.7
2473	1	2008	0	0	7	1.1
5601	2	8108	1	2	25	1.8
8946	1	3483	0	3	9	2.7
8523	2	7219	1	1	27	1.25
7783	2	3707	0	1	29	2.6
4457	1	3476	0	3	15	2.45
1440	1	2537	0	1	29	2.9
1633	1	5624	0	5	10	2.54
1969	1	8526	0	2	26	3
6433	2	4202	0	4	10	2.9
1036	2	3270	1	2	7	2
229	1	52	1	1	26	2.2
5792	1	3367	0	2	11	2.5
4401	2	1142	0	1	29	2.9
5119	1	2665	0	3	6	2.8
7684	1	3926	0	2	6	2.7
4922	2	258	0	2	1	1.95
8274	1	556	1	2	23	2
8481	2	3267	0	1	21	1.5
2359	2	4473	0	2	18	2.1
8376	1	8835	0	2	23	1.9
5334	1	556	0	3	22	2.4
123	2	52	1	1	26	1.9
742	1	5006	1	3	23	2
4982	1	4499	0	2	1	2.55
3703	1	5960	1	4	19	1.9
3354	1	8981	0	2	29	1.8
5493	2	6443	0	3	14	2.6
6161	1	7201	0	2	25	2.3
1662	1	4739	0	3	15	2.9
8642	1	146	0	2	22	1.6
6628	2	3832	0	3	25	1.2
3251	2	6441	0	1	27	2.45
5075	1	668	0	2	2	2.2
1576	1	1622	1	1	3	1.9
5166	1	2985	0	2	27	2.65
7488	1	3916	0	2	13	2.7
8372	1	1916	1	2	2	1.5
2164	1	5359	1	1	15	1.15
404	1	3018	0	0	17	2.3
6455	2	442	0	2	7	2.9
3396	1	5959	0	2	18	1.6
1178	1	5108	1	2	26	1.6
