ID;BarcodeADN;enterotype;shannon;richness;Prevotella_9;Agathobacter;Dialister;Streptococcus;Shuttleworthia;Lachnospiraceae_XPB1014_group;Succinivibrionaceae_UCG_001;Rikenellaceae_RC9_gut_group;Prevotella;Campylobacter;Treponema;Lactobacillus;Faecalibacterium;Alloprevotella;Prevotellaceae_UCG_003;Prevotella_7;UCG_002;Lachnospiraceae_AC2044_group;Coprococcus;Subdoligranulum;Oribacterium;Lachnospira;Prevotellaceae_NK3B31_group;Mitsuokella;Succinivibrio;Lachnospiraceae_NK4A136_group;Christensenellaceae_R_7_group;NK4A214_group;Terrisporobacter;Family_XIII_AD3011_group;Blautia;Clostridium_sensu_stricto_1;UCG_005;Roseburia;Fibrobacter;Candidatus_Soleaferrea;Oscillospira;Sarcina;Ruminococcus__gauvreauii_group;Anaerovibrio;Desulfovibrio;dgA_11_gut_group;Marvinbryantia;HT002;Eubacterium__eligens_group;Dorea;Fournierella;Fusicatenibacter;Lachnospiraceae_UCG_004;Helicobacter;Eubacterium__ruminantium_group;Incertae_Sedis;Eubacterium__siraeum_group;Eubacterium__xylanophilum_group;Ruminococcus;Butyricicoccus;Peptococcus;Lachnospiraceae_NK3A20_group;Intestinibacter;UCG_004;UCG_003;CAG_873;Catenibacterium;Lachnospiraceae_UCG_007;Oscillibacter;Erysipelotrichaceae_UCG_009;Anaerosporobacter;Prevotellaceae_UCG_001;Holdemanella;UCG_008;Lachnospiraceae_ND3007_group;Sutterella;Anaeroplasma;Escherichia_Shigella;Prevotellaceae_UCG_004;Turicibacter;Acetitomaculum;Lachnoclostridium;UCG_009;Mycoplasma;Romboutsia;Lachnospiraceae_FCS020_group;Bacteroides__pectinophilus_grou;Anaerostipes;Solobacterium;Lachnospiraceae_NK4B4_group;Catenisphaera;Lachnospiraceae_UCG_009;Mucispirillum;Butyrivibrio;Lachnospiraceae_UCG_001;Eubacterium__hallii_group;Colidextribacter;Parabacteroides;Monoglobus;Erysipelotrichaceae_UCG_006;Angelakisella;Family_XIII_UCG_001;Mailhella;Lachnospiraceae_UCG_010;Lachnospiraceae_UCG_003;Ligilactobacillus;Caproiciproducens;Olsenella;Frisingicoccus;Allisonella;Oxalobacter;Anaerorhabdus__furcosa_group;Anaerobiospirillum;Ruminococcus__torques_group;Syntrophococcus;Eubacterium__ventriosum_group;Paludicola;Bacteroides;Pygmaiobacter;Eubacterium__nodatum_group;Lawsonia;Collinsella;UCG_001;Asteroleplasma;Intestinimonas;Cellulosilyticum;Enterorhabdus;Negativibacillus;Pseudobutyrivibrio;GCA_900066575;_28_4;Fusobacterium;Sphaerochaeta;Ezakiella;Anaerovorax;CAG_352;Mogibacterium;Erysipelotrichaceae_UCG_003;Limosilactobacillus;Corynebacterium;Pseudoflavonifractor;Defluviitaleaceae_UCG_011;Ruminiclostridium;Selenomonas;Candidatus_Stoquefichus;Eubacterium__fissicatena_group;CAG_56;Erysipelotrichaceae_UCG_002;Bifidobacterium;Actinobacillus;Papillibacter;Clostridium_sensu_stricto_6;FD2005;Lachnospiraceae_UCG_006;Eisenbergiella;Tuzzerella;Megasphaera;Eubacterium__oxidoreducens_grou;Parasutterella;Lachnospiraceae_NC2004_group;SP3_e08;possible_genus_Sk018;T2WK15B57;Acetivibrio__ethanolgignens_gro;Slackia;Rothia;Paraprevotella;Sharpea;UCG_007;Clostridium_sensu_stricto_13;Tyzzerella;Anaerofustis;Clostridium_sensu_stricto_3;Dielma;Libanicoccus;Eubacterium__brachy_group;V9D2013_group;Acinetobacter;Ruminococcus__gnavus_group;Lachnospiraceae_UCG_008;Anaerococcus;Elusimicrobium;Enterococcus;Solibacillus;XBB1006;Porphyromonas;Schwartzia;Mobilisporobacter;Bilophila;Fenollaria;DTU089;Acidaminococcus;Weissella;Asaccharospora;Pseudoramibacter;Howardella;Denitrobacterium;Falsiporphyromonas;Butyricimonas;Coriobacteriaceae_UCG_002;UBA1819;Odoribacter;Fastidiosipila;hoa5_07d05_gut_group;Aquamonas;Parasporobacterium;Streptomyces;Kandleria;Citrobacter;S5_A14a;Acetanaerobacterium;GCA_900066755;Amnipila;Phascolarctobacterium;Muribaculum;Aerococcus;Peptoniphilus;Candidatus_Saccharimonas;Anaerofilum;Rummeliibacillus;Bacillus;CHKCI001;Eubacterium__tenue_group;Murimonas;Murdochiella;VAR231;EMP_G18;Abyssivirga;Clostridium_sensu_stricto_5;Sporobacterium;Enteroscipio;Propionispira;Staphylococcus;Aminobacter;possible_genus_06;Senegalimassilia;Erysipelatoclostridium;Pseudomonas;Actinomyces;Anaerobacter;Klebsiella;Candidatus_Arthromitus;A2;Pustulibacterium;Paucilactobacillus;Paenibacillus;Paraherbaspirillum;Geofilum;Arcanobacterium;Coprobacillus;Erysipelotrichaceae_UCG_008;Alistipes;Leptotrichia;Flavobacterium;CHKCI002;Pyramidobacter;Facklamia;Enterobacter;Agrilactobacillus;Ochrobactrum;Parvimonas;Sedimentibacter;Brucella;Clostridium_sensu_stricto_4;Moraxella;Lactiplantibacillus;Vespertiliibacter;Criibacterium;Aquincola;Cuneatibacter;Holzapfelia;Plantibacter;Aureibacter;Wolinella;Desulfobaculum;Atopobacter;Breznakia;Streptobacillus;Phocea;Floricoccus;Ignatzschineria;Chungangia;Paraeggerthella;Helcococcus;Peptostreptococcus;Finegoldia;Clostridium_sensu_stricto_16;Sporobacter;Oligella;Caryophanon;Falsarthrobacter;Psychrobacter;Neoscardovia;Clostridium_sensu_stricto_14;Paracoccus;Catabacter;Algorimarina;Cellulosibacter;Desulfonispora;Isobaculum;Mannheimia;Dietzia;Clostridium;Zhizhongheella;Arcobacter;Lachnobacterium;Prevotellaceae_Ga6A1_group;Raoultella;Neisseria;Candidatus_Thiophysa;Eubacterium__saphenum_group;Pelistega;Curtobacterium;Propionibacterium;Bergeyella;Samsonia;Leucobacter;Bosea;Chlamydia;Conservatibacter;Stenotrophomonas;Rhabdanaerobium;Natronoflexus;Candidatus_Heliomonas;Parvibacter;Atopobium;Caviibacterium;Anaerotruncus;Millisia;Methylarcula;Rudaeicoccus;Lapidilactobacillus
1664;CRB198169;PM;2.519385486;66;0.444143167;0.071221981;0;0.001988431;0.000180766;0;0.000723066;0.02241504;0.052241504;0.002169197;0.004880694;0.000180766;0.062002892;0.031272596;0.016992046;0.031453362;0.005061461;0.017353579;0.009942155;0.022595806;0.00813449;0.001626898;0.027295734;0.013015184;0.015726681;0.015365148;0.000542299;0.00253073;0.001988431;0;0.006146059;0.002711497;0.007772957;0.01120752;0.00813449;0;0.001446132;0.010303688;0;0.006869125;0;0;0;0;0.001626898;0.001626898;0.001626898;0.000723066;0.004880694;0.005784526;0.009219089;0.004338395;0;0;0.001446132;0;0;0.002349964;0.002711497;0.009219089;0.000903832;0;0;0;0.003434563;0;0;0.000180766;0.000723066;0;0.001807664;0.002349964;0.000180766;0;0.001265365;0;0;0;0.000180766;0;0;0.001446132;0;0.001265365;0.000180766;0;0;0;0;0;0;0;0.001084599;0.000180766;0;0.000542299;0.000361533;0.000180766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000361533;0;0;0;0;0;0;0;0;0;0;0.000180766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1665;CRB198165;PM;2.508281711;65;0.421790899;0.079432393;0.074702332;0.002283477;0;0;0.043222965;0.008807699;0.069646061;0.01859403;0.009623226;0.000326211;0.029848312;0.029522101;0.006034905;0.030500734;0.003099005;0.005056271;0.004240744;0.01092807;0.007013538;0.00146795;0.012885337;0.013700864;0.006687327;0.011580493;0.002120372;0.003099005;0.002446583;0;0.002120372;0.003262111;0.005382482;0.013211548;0.010112543;0.000489317;0.002772794;0.001141739;0;0.003099005;0.000652422;0.000978633;0;0.001304844;0.006034905;0.001304844;0.000815528;0.000815528;0.00146795;0.008481488;0.007339749;0.000489317;0.003914533;0;0.002772794;0.000163106;0;0;0;0.000815528;0.000652422;0;0.000163106;0;0;0.000652422;0;0;0.000815528;0;0;0;0;0.000978633;0;0.000163106;0;0.000815528;0.000326211;0;0;0;0;0;0;0;0;0;0.000326211;0;0;0;0;0.002772794;0.003099005;0;0;0;0;0;0.001141739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000163106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000326211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1666;CRB198170;PM;3.161010101;82;0.283412669;0.073050165;0.059318931;0.00292933;0.002013914;0;0.000366166;0.030025632;0.0281948;0.071951666;0.026547052;0;0.009886488;0.025631637;0.015745148;0.016843647;0.005675577;0.015745148;0.006407909;0.018308312;0.013181985;0.00530941;0.041926034;0.004760161;0.009337239;0.019040644;0.000915416;0.01116807;0.004760161;0.003112413;0.00530941;0.002746247;0.014280483;0.023983889;0.008055657;0.003295496;0.014280483;0;0.00530941;0.006774075;0.001830831;0.004393995;0.003478579;0;0.004210912;0.002013914;0.001281582;0.000732332;0.003112413;0.006224826;0.004027829;0.006957159;0.010069572;0.001830831;0.012815818;0.000183083;0;0.000915416;0.002013914;0.004027829;0.000915416;0.000549249;0.001647748;0;0.007506408;0.000183083;0;0.001830831;0.000549249;0;0;0.000183083;0;0;0.002563164;0.000732332;0;0.006224826;0;0;0.000915416;0.001647748;0;0;0;0;0;0;0;0.000915416;0.000732332;0;0.001647748;0.001830831;0.001830831;0.000183083;0.002746247;0;0.000549249;0.001098499;0.002013914;0;0.000183083;0;0;0;0;0.000366166;0;0;0;0;0;0;0.000549249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000183083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1667;CRB198161;PM;3.329859589;71;0.173629243;0.037075718;0.054308094;0.001305483;0;0;0.005744125;0.074934726;0.03002611;0.007049608;0.01383812;0.058746736;0;0.010443864;0.01227154;0.089033943;0.061618799;0.018276762;0.005744125;0.010966057;0.006005222;0;0.017754569;0.005744125;0.006788512;0.008355091;0.019321149;0.018015666;0.01383812;0.01305483;0.003133159;0.002088773;0.051958225;0.007310705;0.010443864;0.011227154;0.007571802;0.000261097;0.007571802;0.000261097;0.019321149;0.009399478;0.004438642;0.014360313;0.003916449;0.001827676;0.001305483;0.001044386;0;0.000261097;0.002349869;0.005483029;0.006005222;0;0.009660574;0.00078329;0.001827676;0.001305483;0.001827676;0.005483029;0;0;0.001827676;0;0.000261097;0.003133159;0;0.001044386;0.001827676;0;0;0;0;0.00078329;0.001044386;0;0;0;0.001044386;0;0;0;0;0.00156658;0;0;0.003394256;0;0;0;0;0.002610966;0;0.003916449;0.007832898;0;0;0;0.000522193;0;0;0;0;0;0;0;0.001305483;0.001305483;0;0;0;0;0;0;0;0;0;0.000261097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1668;CRB198156;PM;2.456399034;71;0.394029851;0.146268657;0.07827529;0.001658375;0;0;0.005638474;0.012603648;0.062023217;0.01774461;0.003814262;0.001160862;0.047761194;0.027363184;0.006965174;0.036484245;0.00331675;0.004643449;0.004477612;0.011111111;0.01907131;0.005472637;0.012106136;0.004809287;0.001824212;0.003814262;0;0.0039801;0.000995025;0.001658375;0.00331675;0.004145937;0.00199005;0.010779436;0.008126036;0.000829187;0.006135987;0.000995025;0.000497512;0.0013267;0.002819237;0.0013267;0.000165837;0.001824212;0.002985075;0.000331675;0.00199005;0;0.003814262;0.004477612;0.002155887;0.000995025;0.000497512;0;0.0039801;0.00066335;0;0;0.001160862;0.001160862;0.001824212;0;0;0;0.00199005;0;0;0;0.000331675;0;0;0;0;0.000331675;0.00066335;0.000165837;0;0.00066335;0;0;0;0.000829187;0;0.000165837;0.000497512;0;0;0;0;0;0.001658375;0;0.000497512;0.000497512;0.00066335;0;0;0;0.000165837;0.00066335;0;0;0;0;0;0;0;0;0;0.00066335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000165837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1669;CRB198167;PM;2.576473189;77;0.350128433;0.209247184;0.018968583;0.004544556;0.000592768;0;0.000790358;0.026476981;0.032602253;0.000790358;0.015807153;0.001383126;0.045050385;0.028848054;0.005137325;0.047421458;0.004346967;0.005532503;0.005927682;0.005137325;0.008496345;0.006322861;0.020746888;0.009286702;0.002173484;0.004149378;0.000592768;0.004149378;0.003556609;0;0.006322861;0.009681881;0.004742146;0.025489034;0.008693934;0.000197589;0.006915629;0.007903576;0.002371073;0.001778305;0.007113219;0;0.000987947;0.000395179;0.008693934;0;0.000790358;0.000395179;0.003754199;0.000395179;0.005927682;0.000987947;0.002173484;0.001383126;0.00335902;0.000395179;0.000197589;0;0.001383126;0.002766252;0.001185536;0;0.000197589;0;0.000592768;0;0;0;0.000790358;0;0;0.001778305;0;0.000592768;0.001580715;0.000395179;0;0;0;0;0;0.001383126;0.000790358;0;0;0.000592768;0;0;0;0;0.001975894;0;0;0.000592768;0.000395179;0;0;0;0;0.000592768;0.000987947;0;0;0;0;0.000197589;0;0;0;0;0.000987947;0;0;0.000197589;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000395179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000197589;0;0;0;0;0;0;0;0;0;0.000197589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1670;CRB198155;PM;2.814694608;82;0.403590041;0.045744065;0.002509168;0.001544103;0.001544103;0;0.001930129;0.052885543;0.042076819;0.009650647;0.015441035;0.000193013;0.00791353;0.01775719;0.034163289;0.045551052;0.019687319;0.009650647;0.005211349;0.006948466;0.005790388;0.006755453;0.039374638;0.005597375;0.002316155;0.003860259;0.007334491;0.00656244;0.007720517;0.003088207;0.005983401;0.005404362;0.030110017;0.005790388;0.019880332;0;0.007334491;0.000193013;0.002509168;0.000579039;0.008878595;0.001544103;0.002702181;0;0.002316155;0.000772052;0.000193013;0.002702181;0.005018336;0.002316155;0.002895194;0.003860259;0.013124879;0;0.015634047;0.001351091;0.000386026;0;0.001158078;0.003474233;0;0.000772052;0.001737116;0;0.003667246;0.006176414;0.002895194;0.000579039;0.000386026;0;0.001737116;0;0;0;0.00328122;0.001158078;0;0.000965065;0;0;0;0.001930129;0;0.001158078;0;0;0.000579039;0;0.000579039;0;0.000965065;0;0.002509168;0.001544103;0.001737116;0;0;0;0;0.001544103;0.000772052;0;0;0;0;0;0;0.000386026;0;0;0;0.000193013;0;0;0.000772052;0;0;0;0;0.000386026;0;0;0;0;0;0;0.002702181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000386026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1671;CRB198173;RT;3.482195798;76;0.072138669;0.078256436;0;0.009941371;0;0.001784349;0.001529442;0.085903645;0.016568952;0.019372929;0.120570992;0.012235534;0.00254907;0.003568697;0.015039511;0.068315065;0.034412439;0.005353046;0.009941371;0.013764976;0.006117767;0.011215906;0.019627836;0.003568697;0.002803977;0.00586286;0.025490696;0.010706092;0.029569207;0.018863115;0.009176651;0.00254907;0.016568952;0.011980627;0.008921744;0.012745348;0.005098139;0.007137395;0.034157533;0;0.010451185;0.006882488;0.002039256;0.00254907;0.007392302;0.002039256;0.000509814;0.006882488;0;0.003058884;0.000509814;0.009686464;0.010960999;0;0.061687484;0.000254907;0.001274535;0.000509814;0.002294163;0.00254907;0;0.005607953;0.000509814;0;0.005353046;0;0;0;0.000509814;0.00254907;0.006117767;0;0;0;0.001274535;0;0.00254907;0;0.00331379;0;0;0.001274535;0;0;0;0;0;0;0;0;0;0.001784349;0;0.00586286;0.01172572;0;0;0;0;0;0;0;0.000764721;0;0;0;0.000764721;0.001529442;0;0;0;0;0;0;0.001274535;0.001019628;0;0;0;0.000254907;0;0;0;0;0;0;0;0;0.000509814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000509814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1672;CRB198159;PM;3.147923264;71;0.206622517;0.045789972;0.013055818;0.028192999;0;0;0.143235572;0.032923368;0.037464522;0.001135289;0.006244087;0.034437086;0.005108798;0.003216651;0.012677389;0.087795648;0.036707663;0.017596973;0.011731315;0.004351939;0.013055818;0;0.007000946;0.005108798;0.01986755;0.027246925;0.003784295;0.012866604;0.011163671;0.007190161;0.002649007;0.001513718;0.022138127;0.002459792;0.010596026;0.004541154;0.017029328;0.000946074;0.000946074;0.000567644;0.001892148;0.0115421;0.00037843;0.006244087;0.003784295;0.000756859;0;0.001135289;0;0.001324503;0.005865658;0.001892148;0.018353832;0;0.001324503;0;0.000756859;0.001324503;0.004541154;0.001513718;0.000567644;0;0.000567644;0;0.00397351;0.001702933;0;0;0.000189215;0;0;0.001513718;0.000189215;0;0.004541154;0.001135289;0;0;0;0;0;0.003027436;0;0;0;0.002270577;0;0;0;0;0;0.002459792;0.00037843;0.003216651;0.010785241;0;0;0;0;0;0;0;0;0;0;0.000567644;0.000946074;0;0;0;0.00037843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1673;CRB198164;RT;3.239899562;76;0.081839623;0.082075472;0;0.004481132;0;0;0.000707547;0.132075472;0.018632075;0.004245283;0.116745283;0.00990566;0.005424528;0.002358491;0.00990566;0.087735849;0.092216981;0.003301887;0.00259434;0.018867925;0.011556604;0.007311321;0.016745283;0.001179245;0.000471698;0.002830189;0.027122642;0.01509434;0.016273585;0.004481132;0.008490566;0.003301887;0.023349057;0.009433962;0.006132075;0.008254717;0.008726415;0.003066038;0.033962264;0;0.015330189;0.005188679;0.002830189;0.004245283;0.003066038;0.002122642;0;0.001650943;0;0;0.002358491;0.006603774;0.003537736;0;0.014858491;0.000707547;0.000943396;0.001179245;0.003301887;0.005424528;0.00259434;0.001886792;0.001415094;0;0.00754717;0;0.002122642;0.001650943;0;0.004245283;0.001415094;0.000707547;0.000235849;0;0.001886792;0;0;0;0.000943396;0;0;0.000471698;0;0;0;0;0;0;0;0;0;0;0;0.000235849;0.008726415;0;0;0.000471698;0.001650943;0;0;0;0;0.000471698;0;0;0;0.000943396;0;0;0.001886792;0;0;0.001179245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001415094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001415094;0.000235849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1674;CRB198168;PM;2.149631515;61;0.442185077;0.197828709;0.013958297;0.000689299;0;0;0.072031708;0.009133207;0.040496295;0.001895571;0.001206273;0.001206273;0.049284853;0.014992245;0.004997415;0.023953128;0.002412545;0.000516974;0.004997415;0.00775461;0.005514389;0.003618818;0.013785973;0.013613648;0.007582285;0.003446493;0;0;0;0.001550922;0.000689299;0.000344649;0.002412545;0.008616233;0.000861623;0;0.003791143;0.001033948;0;0.00258487;0.002929519;0;0;0.000861623;0.002240221;0.001378597;0.000344649;0.001378597;0.003446493;0.00258487;0.001723247;0.00258487;0;0;0.003101844;0;0.000516974;0;0.000516974;0.000689299;0.000689299;0;0;0;0.000344649;0.003618818;0;0;0.000344649;0;0;0.001378597;0;0.000172325;0;0;0;0.001378597;0;0;0;0.001895571;0;0;0;0;0;0;0;0;0.000516974;0;0;0.00258487;0.000172325;0;0;0;0;0.001033948;0;0;0;0;0;0.001206273;0;0;0;0.001378597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
