litterID,ID,dadID,momID,sex,year_of_birth,season_of_birth,parity,parity_squared,length_of_gestation_days,litter_size,weight_at_birth_g,adult_weight_of_the_sire_kg,adult_weight_of_the_dam_kg,inbreeding_coefficient_individual,inbreeding_coefficient_sire,inbreeding_coefficient_dam
3,7052,4194,1818,M,2001,4,5,25,60,7,504.62152099609375,34.01942825317383,31.751466751098633,0.08,0.042,0.024
3,7053,4194,1818,F,2001,4,5,25,60,7,498.95159912109375,34.01942825317383,31.751466751098633,0.08,0.042,0.024
3,7054,4194,1818,M,2001,4,5,25,60,7,436.5826416015625,34.01942825317383,31.751466751098633,0.08,0.042,0.024
3,7055,4194,1818,M,2001,4,5,25,60,7,493.28167724609375,34.01942825317383,31.751466751098633,0.08,0.042,0.024
3,7056,4194,1818,F,2001,4,5,25,60,7,447.9224853515625,34.01942825317383,31.751466751098633,0.08,0.042,0.024
3,7057,4194,1818,F,2001,4,5,25,60,7,464.9321594238281,34.01942825317383,31.751466751098633,0.08,0.042,0.024
3,7058,4194,1818,F,2001,4,5,25,60,7,402.5632019042969,34.01942825317383,31.751466751098633,0.08,0.042,0.024
7,7117,5355,2372,M,2001,4,6,36,62,7,527.3011474609375,31.751466751098633,29.483503341674805,0.096,0.086,0.03
7,7118,5355,2372,M,2001,4,6,36,62,7,504.62152099609375,31.751466751098633,29.483503341674805,0.096,0.086,0.03
7,7119,5355,2372,M,2001,4,6,36,62,7,527.3011474609375,31.751466751098633,29.483503341674805,0.096,0.086,0.03
7,7120,5355,2372,F,2001,4,6,36,62,7,527.3011474609375,31.751466751098633,29.483503341674805,0.096,0.086,0.03
7,7121,5355,2372,M,2001,4,6,36,62,7,515.96136474609375,31.751466751098633,29.483503341674805,0.096,0.086,0.03
7,7122,5355,2372,F,2001,4,6,36,62,7,391.2234191894531,31.751466751098633,29.483503341674805,0.096,0.086,0.03
7,7123,5355,2372,F,2001,4,6,36,62,7,464.9321594238281,31.751466751098633,29.483503341674805,0.096,0.086,0.03
9,7504,4194,2384,F,2002,2,4,16,59,6,283.4952087402344,34.01942825317383,28.122726440429688,0.113,0.042,0.002
9,7505,4194,2384,F,2002,2,4,16,59,6,283.4952087402344,34.01942825317383,28.122726440429688,0.113,0.042,0.002
9,7506,4194,2384,M,2002,2,4,16,59,6,283.4952087402344,34.01942825317383,28.122726440429688,0.113,0.042,0.002
9,7507,4194,2384,F,2002,2,4,16,59,6,283.4952087402344,34.01942825317383,28.122726440429688,0.113,0.042,0.002
9,7508,4194,2384,M,2002,2,4,16,59,6,283.4952087402344,34.01942825317383,28.122726440429688,0.113,0.042,0.002
9,7509,4194,2384,F,2002,2,4,16,59,6,283.4952087402344,34.01942825317383,28.122726440429688,0.113,0.042,0.002
14,7149,5840,2861,M,2001,4,4,16,60,9,510.2914123535156,33.11224365234375,29.483503341674805,0.048,0.064,0.027
14,7150,5840,2861,M,2001,4,4,16,60,9,476.27197265625,33.11224365234375,29.483503341674805,0.048,0.064,0.027
14,7151,5840,2861,F,2001,4,4,16,60,9,538.64093017578125,33.11224365234375,29.483503341674805,0.048,0.064,0.027
14,7152,5840,2861,F,2001,4,4,16,60,9,538.64093017578125,33.11224365234375,29.483503341674805,0.048,0.064,0.027
14,7153,5840,2861,M,2001,4,4,16,60,9,566.99041748046875,33.11224365234375,29.483503341674805,0.048,0.064,0.027
14,7154,5840,2861,F,2001,4,4,16,60,9,464.9321594238281,33.11224365234375,29.483503341674805,0.048,0.064,0.027
14,7155,5840,2861,M,2001,4,4,16,60,9,510.2914123535156,33.11224365234375,29.483503341674805,0.048,0.064,0.027
14,7156,5840,2861,F,2001,4,4,16,60,9,430.9127502441406,33.11224365234375,29.483503341674805,0.048,0.064,0.027
14,7157,5840,2861,F,2001,4,4,16,60,9,464.9321594238281,33.11224365234375,29.483503341674805,0.048,0.064,0.027
15,7660,5353,2875,F,2002,4,6,36,58,8,470.6020812988281,34.926612854003906,28.122726440429688,0.067,0.039,0.045
15,7661,5353,2875,F,2002,4,6,36,58,8,300.50494384765625,34.926612854003906,28.122726440429688,0.067,0.039,0.045
15,7662,5353,2875,F,2002,4,6,36,58,8,328.8544616699219,34.926612854003906,28.122726440429688,0.067,0.039,0.045
15,7675,5353,2875,F,2002,4,6,36,58,8,396.893310546875,34.926612854003906,28.122726440429688,0.067,0.039,0.045
15,7676,5353,2875,M,2002,4,6,36,58,8,425.2428894042969,34.926612854003906,28.122726440429688,0.067,0.039,0.045
15,7677,5353,2875,M,2002,4,6,36,58,8,402.5632019042969,34.926612854003906,28.122726440429688,0.067,0.039,0.045
15,7678,5353,2875,F,2002,4,6,36,58,8,419.57293701171875,34.926612854003906,28.122726440429688,0.067,0.039,0.045
15,7679,5353,2875,M,2002,4,6,36,58,8,402.5632019042969,34.926612854003906,28.122726440429688,0.067,0.039,0.045
20,7265,4194,2881,M,2002,1,6,36,58,9,470.6020812988281,34.01942825317383,36.28738784790039,0.092,0.042,0.107
20,7266,4194,2881,F,2002,1,6,36,58,9,538.64093017578125,34.01942825317383,36.28738784790039,0.092,0.042,0.107
20,7267,4194,2881,M,2002,1,6,36,58,9,595.34002685546875,34.01942825317383,36.28738784790039,0.092,0.042,0.107
20,7268,4194,2881,M,2002,1,6,36,58,9,470.6020812988281,34.01942825317383,36.28738784790039,0.092,0.042,0.107
20,7269,4194,2881,M,2002,1,6,36,58,9,561.320556640625,34.01942825317383,36.28738784790039,0.092,0.042,0.107
20,7270,4194,2881,M,2002,1,6,36,58,9,521.6312255859375,34.01942825317383,36.28738784790039,0.092,0.042,0.107
20,7271,4194,2881,M,2002,1,6,36,58,9,566.99041748046875,34.01942825317383,36.28738784790039,0.092,0.042,0.107
20,7272,4194,2881,M,2002,1,6,36,58,9,459.26226806640625,34.01942825317383,36.28738784790039,0.092,0.042,0.107
20,7273,4194,2881,M,2002,1,6,36,58,9,470.6020812988281,34.01942825317383,36.28738784790039,0.092,0.042,0.107
22,7400,5840,2882,M,2002,2,5,25,60,8,561.320556640625,33.11224365234375,34.01942825317383,0.077,0.064,0.107
22,7401,5840,2882,F,2002,2,5,25,60,8,629.35943603515625,33.11224365234375,34.01942825317383,0.077,0.064,0.107
22,7402,5840,2882,F,2002,2,5,25,60,8,521.6312255859375,33.11224365234375,34.01942825317383,0.077,0.064,0.107
22,7403,5840,2882,F,2002,2,5,25,60,8,566.99041748046875,33.11224365234375,34.01942825317383,0.077,0.064,0.107
22,7404,5840,2882,F,2002,2,5,25,60,8,493.28167724609375,33.11224365234375,34.01942825317383,0.077,0.064,0.107
22,7405,5840,2882,M,2002,2,5,25,60,8,476.27197265625,33.11224365234375,34.01942825317383,0.077,0.064,0.107
22,7406,5840,2882,M,2002,2,5,25,60,8,527.3011474609375,33.11224365234375,34.01942825317383,0.077,0.064,0.107
22,7407,5840,2882,M,2002,2,5,25,60,8,578.33026123046875,33.11224365234375,34.01942825317383,0.077,0.064,0.107
23,7408,5355,2884,F,2002,2,4,16,57,8,345.8641662597656,31.751466751098633,31.751466751098633,0.079,0.086,0
23,7409,5355,2884,M,2002,2,4,16,57,8,459.26226806640625,31.751466751098633,31.751466751098633,0.079,0.086,0
23,7410,5355,2884,F,2002,2,4,16,57,8,419.57293701171875,31.751466751098633,31.751466751098633,0.079,0.086,0
23,7411,5355,2884,M,2002,2,4,16,57,8,408.2331237792969,31.751466751098633,31.751466751098633,0.079,0.086,0
23,7412,5355,2884,F,2002,2,4,16,57,8,527.3011474609375,31.751466751098633,31.751466751098633,0.079,0.086,0
23,7413,5355,2884,M,2002,2,4,16,57,8,510.2914123535156,31.751466751098633,31.751466751098633,0.079,0.086,0
23,7414,5355,2884,F,2002,2,4,16,57,8,430.9127502441406,31.751466751098633,31.751466751098633,0.079,0.086,0
23,7415,5355,2884,M,2002,2,4,16,57,8,459.26226806640625,31.751466751098633,31.751466751098633,0.079,0.086,0
24,7840,6109,2884,F,2003,1,5,25,59,10,425.2428894042969,36.74098205566406,31.751466751098633,0.046,0.044,0
24,7841,6109,2884,M,2003,1,5,25,59,10,549.98077392578125,36.74098205566406,31.751466751098633,0.046,0.044,0
24,7842,6109,2884,M,2003,1,5,25,59,10,532.97100830078125,36.74098205566406,31.751466751098633,0.046,0.044,0
24,7843,6109,2884,M,2003,1,5,25,59,10,419.57293701171875,36.74098205566406,31.751466751098633,0.046,0.044,0
24,7844,6109,2884,F,2003,1,5,25,59,10,498.95159912109375,36.74098205566406,31.751466751098633,0.046,0.044,0
24,7845,6109,2884,M,2003,1,5,25,59,10,459.26226806640625,36.74098205566406,31.751466751098633,0.046,0.044,0
24,7846,6109,2884,F,2003,1,5,25,59,10,470.6020812988281,36.74098205566406,31.751466751098633,0.046,0.044,0
24,7847,6109,2884,F,2003,1,5,25,59,10,442.2525329589844,36.74098205566406,31.751466751098633,0.046,0.044,0
24,7848,6109,2884,M,2003,1,5,25,59,10,515.96136474609375,36.74098205566406,31.751466751098633,0.046,0.044,0
24,7849,6109,2884,M,2003,1,5,25,59,10,374.21368408203125,36.74098205566406,31.751466751098633,0.046,0.044,0
25,8746,6109,2884,M,2004,2,6,36,59,10,481.9418640136719,36.74098205566406,31.751466751098633,0.046,0.044,0
25,8747,6109,2884,F,2004,2,6,36,59,10,425.2428283691406,36.74098205566406,31.751466751098633,0.046,0.044,0
25,8748,6109,2884,F,2004,2,6,36,59,10,453.59234619140625,36.74098205566406,31.751466751098633,0.046,0.044,0
25,8749,6109,2884,F,2004,2,6,36,59,10,396.893310546875,36.74098205566406,31.751466751098633,0.046,0.044,0
25,8750,6109,2884,F,2004,2,6,36,59,10,425.2428283691406,36.74098205566406,31.751466751098633,0.046,0.044,0
25,8751,6109,2884,F,2004,2,6,36,59,10,368.5437927246094,36.74098205566406,31.751466751098633,0.046,0.044,0
25,8752,6109,2884,M,2004,2,6,36,59,10,396.893310546875,36.74098205566406,31.751466751098633,0.046,0.044,0
25,8753,6109,2884,M,2004,2,6,36,59,10,425.2428283691406,36.74098205566406,31.751466751098633,0.046,0.044,0
25,8755,6109,2884,F,2004,2,6,36,59,10,425.2428283691406,36.74098205566406,31.751466751098633,0.046,0.044,0
27,7297,5965,2887,F,2002,1,5,25,60,7,572.660400390625,37.19457244873047,29.483503341674805,0.088,0.035,0
27,7298,5965,2887,M,2002,1,5,25,60,7,572.660400390625,37.19457244873047,29.483503341674805,0.088,0.035,0
27,7299,5965,2887,M,2002,1,5,25,60,7,527.3011474609375,37.19457244873047,29.483503341674805,0.088,0.035,0
27,7300,5965,2887,F,2002,1,5,25,60,7,595.34002685546875,37.19457244873047,29.483503341674805,0.088,0.035,0
27,7301,5965,2887,M,2002,1,5,25,60,7,584.00018310546875,37.19457244873047,29.483503341674805,0.088,0.035,0
27,7304,5965,2887,F,2002,1,5,25,60,7,385.5534973144531,37.19457244873047,29.483503341674805,0.088,0.035,0
27,7313,5965,2887,M,2002,1,5,25,60,7,527.3011474609375,37.19457244873047,29.483503341674805,0.088,0.035,0
29,7281,5355,2892,F,2002,1,5,25,60,9,493.28167724609375,31.751466751098633,32.65864944458008,0.064,0.086,0.048
29,7282,5355,2892,F,2002,1,5,25,60,9,504.62152099609375,31.751466751098633,32.65864944458008,0.064,0.086,0.048
29,7283,5355,2892,M,2002,1,5,25,60,9,493.28167724609375,31.751466751098633,32.65864944458008,0.064,0.086,0.048
29,7284,5355,2892,M,2002,1,5,25,60,9,569.825439453125,31.751466751098633,32.65864944458008,0.064,0.086,0.048
29,7285,5355,2892,M,2002,1,5,25,60,9,504.62152099609375,31.751466751098633,32.65864944458008,0.064,0.086,0.048
29,7286,5355,2892,M,2002,1,5,25,60,9,566.99041748046875,31.751466751098633,32.65864944458008,0.064,0.086,0.048
29,7287,5355,2892,M,2002,1,5,25,60,9,515.96136474609375,31.751466751098633,32.65864944458008,0.064,0.086,0.048
29,7288,5355,2892,M,2002,1,5,25,60,9,442.2525329589844,31.751466751098633,32.65864944458008,0.064,0.086,0.048
29,7289,5355,2892,F,2002,1,5,25,60,9,425.2428894042969,31.751466751098633,32.65864944458008,0.064,0.086,0.048
30,7510,5353,2898,M,2002,2,4,16,57,9,487.6117858886719,34.926612854003906,38.10176086425781,0.055,0.039,0
30,7511,5353,2898,M,2002,2,4,16,57,9,487.6117858886719,34.926612854003906,38.10176086425781,0.055,0.039,0
30,7512,5353,2898,F,2002,2,4,16,57,9,413.90301513671875,34.926612854003906,38.10176086425781,0.055,0.039,0
30,7513,5353,2898,M,2002,2,4,16,57,9,493.28167724609375,34.926612854003906,38.10176086425781,0.055,0.039,0
30,7514,5353,2898,F,2002,2,4,16,57,9,436.5826416015625,34.926612854003906,38.10176086425781,0.055,0.039,0
30,7515,5353,2898,M,2002,2,4,16,57,9,340.19427490234375,34.926612854003906,38.10176086425781,0.055,0.039,0
30,7516,5353,2898,F,2002,2,4,16,57,9,374.21368408203125,34.926612854003906,38.10176086425781,0.055,0.039,0
30,7517,5353,2898,M,2002,2,4,16,57,9,493.28167724609375,34.926612854003906,38.10176086425781,0.055,0.039,0
30,7518,5353,2898,M,2002,2,4,16,57,9,413.90301513671875,34.926612854003906,38.10176086425781,0.055,0.039,0
31,7883,6562,2898,F,2003,1,5,25,60,6,447.9224853515625,32.65864944458008,38.10176086425781,0.086,0.09,0
31,7884,6562,2898,M,2003,1,5,25,60,6,476.27197265625,32.65864944458008,38.10176086425781,0.086,0.09,0
31,7885,6562,2898,F,2003,1,5,25,60,6,470.6020812988281,32.65864944458008,38.10176086425781,0.086,0.09,0
31,7886,6562,2898,M,2003,1,5,25,60,6,527.3011474609375,32.65864944458008,38.10176086425781,0.086,0.09,0
31,7887,6562,2898,M,2003,1,5,25,60,6,504.62152099609375,32.65864944458008,38.10176086425781,0.086,0.09,0
31,7888,6562,2898,M,2003,1,5,25,60,6,442.2525329589844,32.65864944458008,38.10176086425781,0.086,0.09,0
32,7874,5355,3546,F,2003,1,3,9,57,9,561.320556640625,31.751466751098633,31.751466751098633,0.054,0.086,0.007
32,7875,5355,3546,F,2003,1,3,9,57,9,462.09722900390625,31.751466751098633,31.751466751098633,0.054,0.086,0.007
32,7876,5355,3546,M,2003,1,3,9,57,9,538.64093017578125,31.751466751098633,31.751466751098633,0.054,0.086,0.007
32,7877,5355,3546,F,2003,1,3,9,57,9,555.650634765625,31.751466751098633,31.751466751098633,0.054,0.086,0.007
32,7878,5355,3546,F,2003,1,3,9,57,9,498.95159912109375,31.751466751098633,31.751466751098633,0.054,0.086,0.007
32,7879,5355,3546,F,2003,1,3,9,57,9,283.4952087402344,31.751466751098633,31.751466751098633,0.054,0.086,0.007
32,7880,5355,3546,F,2003,1,3,9,57,9,425.2428894042969,31.751466751098633,31.751466751098633,0.054,0.086,0.007
32,7881,5355,3546,F,2003,1,3,9,57,9,459.26226806640625,31.751466751098633,31.751466751098633,0.054,0.086,0.007
32,7882,5355,3546,F,2003,1,3,9,57,9,464.9321594238281,31.751466751098633,31.751466751098633,0.054,0.086,0.007
33,8566,6109,3546,M,2004,1,4,16,60,11,532.97100830078125,36.74098205566406,31.751466751098633,0.046,0.044,0.007
33,8567,6109,3546,F,2004,1,4,16,60,11,527.3011474609375,36.74098205566406,31.751466751098633,0.046,0.044,0.007
33,8568,6109,3546,F,2004,1,4,16,60,11,595.34002685546875,36.74098205566406,31.751466751098633,0.046,0.044,0.007
33,8569,6109,3546,M,2004,1,4,16,60,11,527.3011474609375,36.74098205566406,31.751466751098633,0.046,0.044,0.007
33,8570,6109,3546,M,2004,1,4,16,60,11,538.64093017578125,36.74098205566406,31.751466751098633,0.046,0.044,0.007
33,8571,6109,3546,F,2004,1,4,16,60,11,498.95159912109375,36.74098205566406,31.751466751098633,0.046,0.044,0.007
33,8572,6109,3546,F,2004,1,4,16,60,11,476.27197265625,36.74098205566406,31.751466751098633,0.046,0.044,0.007
33,8573,6109,3546,F,2004,1,4,16,60,11,566.99041748046875,36.74098205566406,31.751466751098633,0.046,0.044,0.007
33,8574,6109,3546,F,2004,1,4,16,60,11,459.26226806640625,36.74098205566406,31.751466751098633,0.046,0.044,0.007
33,8575,6109,3546,F,2004,1,4,16,60,11,538.64093017578125,36.74098205566406,31.751466751098633,0.046,0.044,0.007
33,8576,6109,3546,M,2004,1,4,16,60,11,334.52435302734375,36.74098205566406,31.751466751098633,0.046,0.044,0.007
34,9051,7575,3546,F,2004,4,5,25,60,5,487.6117858886719,32.65864944458008,31.751466751098633,0.052,0.065,0.007
34,9052,7575,3546,F,2004,4,5,25,60,5,470.6020812988281,32.65864944458008,31.751466751098633,0.052,0.065,0.007
34,9053,7575,3546,M,2004,4,5,25,60,5,504.62152099609375,32.65864944458008,31.751466751098633,0.052,0.065,0.007
34,9054,7575,3546,M,2004,4,5,25,60,5,561.320556640625,32.65864944458008,31.751466751098633,0.052,0.065,0.007
34,9055,7575,3546,F,2004,4,5,25,60,5,459.26226806640625,32.65864944458008,31.751466751098633,0.052,0.065,0.007
35,7489,5355,3547,F,2002,2,5,25,61,9,476.27197265625,31.751466751098633,31.751466751098633,0.086,0.086,0.003
35,7490,5355,3547,M,2002,2,5,25,61,9,510.2914123535156,31.751466751098633,31.751466751098633,0.086,0.086,0.003
35,7491,5355,3547,M,2002,2,5,25,61,9,498.95159912109375,31.751466751098633,31.751466751098633,0.086,0.086,0.003
35,7492,5355,3547,M,2002,2,5,25,61,9,515.96136474609375,31.751466751098633,31.751466751098633,0.086,0.086,0.003
35,7493,5355,3547,M,2002,2,5,25,61,9,515.96136474609375,31.751466751098633,31.751466751098633,0.086,0.086,0.003
35,7494,5355,3547,F,2002,2,5,25,61,9,504.62152099609375,31.751466751098633,31.751466751098633,0.086,0.086,0.003
35,7495,5355,3547,F,2002,2,5,25,61,9,481.9418640136719,31.751466751098633,31.751466751098633,0.086,0.086,0.003
35,7496,5355,3547,F,2002,2,5,25,61,9,493.28167724609375,31.751466751098633,31.751466751098633,0.086,0.086,0.003
35,7497,5355,3547,M,2002,2,5,25,61,9,283.4952087402344,31.751466751098633,31.751466751098633,0.086,0.086,0.003
36,8043,6109,3547,F,2003,2,6,36,58,11,470.6020812988281,36.74098205566406,31.751466751098633,0.052,0.044,0.003
36,8044,6109,3547,F,2003,2,6,36,58,11,498.95159912109375,36.74098205566406,31.751466751098633,0.052,0.044,0.003
36,8045,6109,3547,F,2003,2,6,36,58,11,385.5534973144531,36.74098205566406,31.751466751098633,0.052,0.044,0.003
36,8046,6109,3547,M,2003,2,6,36,58,11,459.26226806640625,36.74098205566406,31.751466751098633,0.052,0.044,0.003
36,8047,6109,3547,F,2003,2,6,36,58,11,436.5826416015625,36.74098205566406,31.751466751098633,0.052,0.044,0.003
36,8048,6109,3547,M,2003,2,6,36,58,11,408.2331237792969,36.74098205566406,31.751466751098633,0.052,0.044,0.003
36,8049,6109,3547,M,2003,2,6,36,58,11,476.27197265625,36.74098205566406,31.751466751098633,0.052,0.044,0.003
36,8050,6109,3547,F,2003,2,6,36,58,11,464.9321594238281,36.74098205566406,31.751466751098633,0.052,0.044,0.003
36,8051,6109,3547,F,2003,2,6,36,58,11,527.3011474609375,36.74098205566406,31.751466751098633,0.052,0.044,0.003
36,8052,6109,3547,M,2003,2,6,36,58,11,402.5632019042969,36.74098205566406,31.751466751098633,0.052,0.044,0.003
36,8053,6109,3547,M,2003,2,6,36,58,11,408.2331237792969,36.74098205566406,31.751466751098633,0.052,0.044,0.003
38,7314,4178,3557,M,2002,1,3,9,60,8,459.26226806640625,28.576318740844727,31.751466751098633,0.066,0.11,0.019
38,7315,4178,3557,M,2002,1,3,9,60,8,470.6020812988281,28.576318740844727,31.751466751098633,0.066,0.11,0.019
38,7316,4178,3557,M,2002,1,3,9,60,8,510.2914123535156,28.576318740844727,31.751466751098633,0.066,0.11,0.019
38,7317,4178,3557,M,2002,1,3,9,60,8,498.95159912109375,28.576318740844727,31.751466751098633,0.066,0.11,0.019
38,7318,4178,3557,M,2002,1,3,9,60,8,470.6020812988281,28.576318740844727,31.751466751098633,0.066,0.11,0.019
38,7319,4178,3557,F,2002,1,3,9,60,8,481.9418640136719,28.576318740844727,31.751466751098633,0.066,0.11,0.019
38,7320,4178,3557,M,2002,1,3,9,60,8,436.5826416015625,28.576318740844727,31.751466751098633,0.066,0.11,0.019
38,7321,4178,3557,F,2002,1,3,9,60,8,283.4952087402344,28.576318740844727,31.751466751098633,0.066,0.11,0.019
39,7955,6808,3557,F,2003,1,4,16,63,8,459.26226806640625,33.11224365234375,31.751466751098633,0.054,0.033,0.019
39,7956,6808,3557,F,2003,1,4,16,63,8,459.26226806640625,33.11224365234375,31.751466751098633,0.054,0.033,0.019
39,7957,6808,3557,M,2003,1,4,16,63,8,459.26226806640625,33.11224365234375,31.751466751098633,0.054,0.033,0.019
39,7958,6808,3557,F,2003,1,4,16,63,8,442.2525329589844,33.11224365234375,31.751466751098633,0.054,0.033,0.019
39,7959,6808,3557,F,2003,1,4,16,63,8,464.9321594238281,33.11224365234375,31.751466751098633,0.054,0.033,0.019
39,7960,6808,3557,M,2003,1,4,16,63,8,459.26226806640625,33.11224365234375,31.751466751098633,0.054,0.033,0.019
39,7961,6808,3557,F,2003,1,4,16,63,8,498.95159912109375,33.11224365234375,31.751466751098633,0.054,0.033,0.019
39,7962,6808,3557,M,2003,1,4,16,63,8,498.95159912109375,33.11224365234375,31.751466751098633,0.054,0.033,0.019
40,7359,2405,3560,M,2002,1,5,25,61,6,459.26226806640625,-999.99,29.483503341674805,0.028,0.144,0.066
40,7360,2405,3560,M,2002,1,5,25,61,6,442.2525329589844,-999.99,29.483503341674805,0.028,0.144,0.066
40,7361,2405,3560,M,2002,1,5,25,61,6,504.62152099609375,-999.99,29.483503341674805,0.028,0.144,0.066
40,7362,2405,3560,F,2002,1,5,25,61,6,436.5826416015625,-999.99,29.483503341674805,0.028,0.144,0.066
40,7363,2405,3560,F,2002,1,5,25,61,6,498.95159912109375,-999.99,29.483503341674805,0.028,0.144,0.066
40,7364,2405,3560,F,2002,1,5,25,61,6,402.5632019042969,-999.99,29.483503341674805,0.028,0.144,0.066
41,8180,7257,3560,M,2003,3,6,36,61,7,283.4952087402344,33.11224365234375,29.483503341674805,0.042,0.073,0.066
41,8181,7257,3560,M,2003,3,6,36,61,7,459.26226806640625,33.11224365234375,29.483503341674805,0.042,0.073,0.066
41,8183,7257,3560,M,2003,3,6,36,61,7,476.27197265625,33.11224365234375,29.483503341674805,0.042,0.073,0.066
41,8184,7257,3560,F,2003,3,6,36,61,7,493.28167724609375,33.11224365234375,29.483503341674805,0.042,0.073,0.066
41,8185,7257,3560,F,2003,3,6,36,61,7,368.5437927246094,33.11224365234375,29.483503341674805,0.042,0.073,0.066
41,8186,7257,3560,M,2003,3,6,36,61,7,368.5437927246094,33.11224365234375,29.483503341674805,0.042,0.073,0.066
42,7590,6562,3563,M,2002,3,5,25,61,10,527.3011474609375,32.65864944458008,35.38020324707031,0.113,0.09,0.043
42,7591,6562,3563,F,2002,3,5,25,61,10,442.2525329589844,32.65864944458008,35.38020324707031,0.113,0.09,0.043
42,7592,6562,3563,F,2002,3,5,25,61,10,340.19427490234375,32.65864944458008,35.38020324707031,0.113,0.09,0.043
42,7593,6562,3563,M,2002,3,5,25,61,10,481.9418640136719,32.65864944458008,35.38020324707031,0.113,0.09,0.043
42,7594,6562,3563,M,2002,3,5,25,61,10,391.2234191894531,32.65864944458008,35.38020324707031,0.113,0.09,0.043
42,7595,6562,3563,F,2002,3,5,25,61,10,391.2234191894531,32.65864944458008,35.38020324707031,0.113,0.09,0.043
42,7596,6562,3563,M,2002,3,5,25,61,10,436.5826416015625,32.65864944458008,35.38020324707031,0.113,0.09,0.043
42,7597,6562,3563,F,2002,3,5,25,61,10,379.88360595703125,32.65864944458008,35.38020324707031,0.113,0.09,0.043
42,7598,6562,3563,F,2002,3,5,25,61,10,396.893310546875,32.65864944458008,35.38020324707031,0.113,0.09,0.043
45,7867,5355,3567,M,2003,1,4,16,61,7,481.9418640136719,31.751466751098633,29.937095642089844,0.107,0.086,0.033
45,7868,5355,3567,F,2003,1,4,16,61,7,470.6020812988281,31.751466751098633,29.937095642089844,0.107,0.086,0.033
45,7869,5355,3567,F,2003,1,4,16,61,7,498.95159912109375,31.751466751098633,29.937095642089844,0.107,0.086,0.033
45,7870,5355,3567,F,2003,1,4,16,61,7,481.9418640136719,31.751466751098633,29.937095642089844,0.107,0.086,0.033
45,7871,5355,3567,F,2003,1,4,16,61,7,498.95159912109375,31.751466751098633,29.937095642089844,0.107,0.086,0.033
45,7872,5355,3567,F,2003,1,4,16,61,7,527.3011474609375,31.751466751098633,29.937095642089844,0.107,0.086,0.033
45,7873,5355,3567,M,2003,1,4,16,61,7,510.2914123535156,31.751466751098633,29.937095642089844,0.107,0.086,0.033
46,8208,6562,3567,F,2003,3,5,25,63,6,549.98077392578125,32.65864944458008,29.937095642089844,0.037,0.09,0.033
46,8209,6562,3567,F,2003,3,5,25,63,6,368.5437927246094,32.65864944458008,29.937095642089844,0.037,0.09,0.033
46,8210,6562,3567,F,2003,3,5,25,63,6,493.28167724609375,32.65864944458008,29.937095642089844,0.037,0.09,0.033
46,8211,6562,3567,M,2003,3,5,25,63,6,493.28167724609375,32.65864944458008,29.937095642089844,0.037,0.09,0.033
46,8212,6562,3567,M,2003,3,5,25,63,6,595.34002685546875,32.65864944458008,29.937095642089844,0.037,0.09,0.033
46,8213,6562,3567,M,2003,3,5,25,63,6,527.3011474609375,32.65864944458008,29.937095642089844,0.037,0.09,0.033
49,8650,5355,3569,F,2004,2,5,25,61,6,498.95159912109375,31.751466751098633,33.11224365234375,0.054,0.086,0.065
49,8651,5355,3569,F,2004,2,5,25,61,6,467.7671203613281,31.751466751098633,33.11224365234375,0.054,0.086,0.065
49,8652,5355,3569,F,2004,2,5,25,61,6,493.28167724609375,31.751466751098633,33.11224365234375,0.054,0.086,0.065
49,8653,5355,3569,M,2004,2,5,25,61,6,481.9418640136719,31.751466751098633,33.11224365234375,0.054,0.086,0.065
49,8654,5355,3569,F,2004,2,5,25,61,6,283.4952087402344,31.751466751098633,33.11224365234375,0.054,0.086,0.065
49,8655,5355,3569,M,2004,2,5,25,61,6,470.6020812988281,31.751466751098633,33.11224365234375,0.054,0.086,0.065
50,9319,7937,3569,F,2005,1,6,36,60,8,527.3011474609375,33.11224365234375,33.11224365234375,0.075,0.065,0.065
50,9320,7937,3569,F,2005,1,6,36,60,8,510.2914123535156,33.11224365234375,33.11224365234375,0.075,0.065,0.065
50,9321,7937,3569,F,2005,1,6,36,60,8,493.28167724609375,33.11224365234375,33.11224365234375,0.075,0.065,0.065
50,9322,7937,3569,F,2005,1,6,36,60,8,481.9418640136719,33.11224365234375,33.11224365234375,0.075,0.065,0.065
50,9323,7937,3569,M,2005,1,6,36,60,8,510.2914123535156,33.11224365234375,33.11224365234375,0.075,0.065,0.065
50,9324,7937,3569,F,2005,1,6,36,60,8,481.9418640136719,33.11224365234375,33.11224365234375,0.075,0.065,0.065
50,9325,7937,3569,M,2005,1,6,36,60,8,476.27197265625,33.11224365234375,33.11224365234375,0.075,0.065,0.065
50,9326,7937,3569,M,2005,1,6,36,60,8,493.28167724609375,33.11224365234375,33.11224365234375,0.075,0.065,0.065
52,8176,6562,3570,F,2003,3,5,25,61,4,510.2914123535156,32.65864944458008,31.751466751098633,0.097,0.09,0.065
52,8177,6562,3570,M,2003,3,5,25,61,4,578.33026123046875,32.65864944458008,31.751466751098633,0.097,0.09,0.065
52,8178,6562,3570,F,2003,3,5,25,61,4,487.6117858886719,32.65864944458008,31.751466751098633,0.097,0.09,0.065
52,8179,6562,3570,F,2003,3,5,25,61,4,470.6020812988281,32.65864944458008,31.751466751098633,0.097,0.09,0.065
