personID,momID,dadID,sex,famID,byear,dyear,lrs,ars_mean
3404,2275,,F,8,1999,1999,0,0
3405,2278,,M,8,,,,
3406,2278,,M,8,,,,
3407,2278,,F,8,1999,1999,0,0
3408,2278,,M,8,,,,
3412,2201,,M,8,,,,
3413,2201,,M,8,,,,
3414,2201,,M,8,,,,
3418,2553,,M,8,,,,
3419,2553,,F,8,1999,1999,0,0
3420,2553,,F,8,1999,1999,0,0
3425,1355,,M,8,,,,
3426,1355,,M,8,,,,
3427,1355,,F,8,1999,1999,0,0
3428,2458,,F,8,1999,1999,0,0
3429,2458,,M,8,,,,
3430,2511,,M,8,,,,
3431,2544,,F,8,1999,1999,0,0
3432,2544,,F,8,1999,1999,0,0
3433,2461,,M,8,,,,
3434,2461,,F,8,1999,1999,0,0
3435,2461,,M,8,,,,
3436,2461,,M,8,,,,
3439,2526,,F,8,1999,1999,0,0
3440,2526,,M,8,,,,
3441,2419,,F,8,1999,1999,0,0
3442,2419,,M,8,,,,
3443,2419,,F,8,1999,1999,0,0
3444,2419,,F,8,1999,1999,0,0
3448,2582,,F,8,1999,1999,0,0
3449,2582,,M,8,,,,
3450,2582,,F,8,1999,1999,0,0
3451,2581,,M,8,,,,
3452,2581,,M,8,,,,
3453,2581,,F,8,1999,1999,0,0
3454,2581,,M,8,,,,
3455,2581,,F,8,1999,1999,0,0
3458,2795,,F,8,1999,1999,0,0
3459,2795,,M,8,,,,
3460,2955,,M,8,,,,
3461,2955,,M,8,,,,
3462,2955,,M,8,,,,
3463,2955,,M,8,,,,
3464,2955,,F,8,1999,1999,0,0
3468,2482,,F,8,1999,1999,0,0
3469,2482,,F,8,1999,1999,0,0
3470,2482,,M,8,,,,
3471,2482,,F,8,1999,1999,0,0
3475,2591,,F,8,1999,1999,0,0
3476,2591,,M,8,,,,
3477,2591,,F,8,1999,2000,0,0
3478,2494,,F,8,1999,1999,0,0
3479,2494,,F,8,1999,1999,0,0
3480,2494,,M,8,1999,2003,,4
3481,2494,,M,8,,,,
3482,2494,,M,8,,,,
3483,2494,,M,8,,,,
3484,2494,,M,8,,,,
3485,2494,,F,8,1999,1999,0,0
3492,2878,,F,8,1999,1999,0,0
3493,2878,,M,8,,,,
3494,2878,,F,8,1999,1999,0,0
3495,2590,,M,8,,,,
3496,2590,,M,8,,,,
3497,2590,,M,8,,,,
3503,2500,,F,8,1999,1999,0,0
3504,2906,,F,8,1999,1999,0,0
3505,2907,,F,8,1999,1999,0,0
3506,2907,,F,8,1999,1999,0,0
3507,3095,,M,8,,,,
3508,3095,,F,8,1999,1999,0,0
3509,3095,,M,8,,,,
3511,2791,,F,8,1999,1999,0,0
3512,2791,,M,8,,,,
3513,2791,,M,8,,,,
3514,2940,,F,8,1999,1999,0,0
3515,2940,,M,8,,,,
3516,2940,,F,8,1999,1999,0,0
3524,2432,,F,8,1999,1999,0,0
3525,2432,,F,8,1999,1999,0,0
3526,2433,,F,8,1999,1999,0,0
3527,2433,,M,8,,,,
3528,2433,,M,8,,,,
3531,2434,,M,160,,,,
3535,2436,,M,8,,,,
3536,2436,,M,8,,,,
3537,2436,,F,8,1999,1999,0,0
3538,2117,,F,8,1999,1999,0,0
3539,2117,,M,8,1999,2003,,1
3546,2475,,M,8,,,,
3547,2475,,M,8,,,,
3548,2475,,M,8,1999,2004,,2
3564,2486,,F,8,1999,1999,0,0
3565,2486,,M,8,,,,
3566,2486,,M,8,,,,
3567,1958,,M,8,,,,
3568,1958,,F,8,1999,1999,0,0
3569,1958,,M,8,,,,
3570,1958,,F,8,1999,1999,0,0
3573,1992,,F,8,1999,1999,0,0
3574,1992,,M,8,,,,
3575,1992,,M,8,,,,
3576,2014,,M,8,,,,
3577,2014,,F,8,1999,2003,8,1.6
3578,2014,,M,8,,,,
3579,2014,,M,8,,,,
3583,3135,,M,8,,,,
3584,3135,,F,8,1999,2000,0,0
3585,3135,,F,8,1999,1999,0,0
3586,2918,,M,8,,,,
3587,2918,,F,8,1999,1999,0,0
3588,2918,,M,8,,,,
3589,3014,,F,8,1999,1999,0,0
3590,3014,,M,8,,,,
3591,3014,,F,8,1999,1999,0,0
3592,3014,,F,8,1999,1999,0,0
3593,2870,,M,8,,,,
3594,2870,,F,8,1999,1999,0,0
3595,2870,,M,8,,,,
3596,2869,,M,8,,,,
3597,2869,,M,8,,,,
3598,2869,,M,8,,,,
3599,2937,,M,8,,,,
3600,2937,,F,8,1999,1999,0,0
3601,2937,,F,8,1999,1999,0,0
3602,3002,,F,8,1999,1999,0,0
3603,3002,,M,8,,,,
3604,2976,,M,8,,,,
3605,2976,,F,8,1999,1999,0,0
3606,2976,,M,8,,,,
3607,2891,,M,160,1999,2009,,0
3608,2891,,F,160,1999,1999,0,0
3609,2891,,M,160,,,,
3610,3113,,M,8,,,,
3611,3113,,M,8,,,,
3612,2892,,F,160,1999,1999,0,0
3613,2892,,M,160,,,,
3614,2892,,F,160,1999,1999,0,0
3615,2892,,F,160,1999,1999,0,0
3616,2893,,M,160,,,,
3617,2893,,M,160,,,,
3618,3084,,F,8,1999,1999,0,0
3619,3084,,F,8,1999,1999,0,0
3620,2978,,M,8,,,,
3621,2978,,F,8,1999,2003,0,0
3622,3089,,M,8,,,,
3623,3089,,M,8,,,,
3624,3089,,M,8,,,,
3625,3089,,F,8,1999,1999,0,0
3626,2489,,M,8,,,,
3627,2489,,M,8,,,,
3628,2489,,M,8,,,,
3629,3036,,M,8,,,,
3630,3036,,F,8,1999,1999,0,0
3631,3036,,M,8,,,,
3632,2998,,F,8,1999,1999,0,0
3633,2998,,M,8,,,,
3634,2998,,M,8,,,,
3635,2625,,F,8,1999,1999,0,0
3639,3138,,F,8,1999,1999,0,0
3640,3138,,F,8,1999,1999,0,0
3641,3138,,M,8,,,,
3642,3065,,M,8,,,,
3643,3065,,M,8,,,,
3644,3065,,F,8,1999,2000,0,0
3645,3066,,M,8,,,,
3646,3066,,M,8,,,,
3647,3119,,M,160,,,,
3648,3119,,F,160,1999,1999,0,0
3649,3119,,F,160,1999,1999,0,0
3650,3117,,F,160,1999,1999,0,0
3651,3117,,F,160,1999,1999,0,0
3658,3150,,M,8,,,,
3659,3150,,M,8,,,,
3660,3150,,F,8,1999,1999,0,0
3701,,,M,8,,,,
3712,,,M,8,,,,
3718,,,M,8,,,,
3722,,,F,8,,,,
3723,,,F,590,,,,
3727,,,F,590,,,,
3728,,,F,8,,,,
3729,,,F,594,,,,
3731,2400,,F,8,2000,2000,0,0
3732,2400,,M,8,,,,
3733,2400,,M,8,,,,
3734,2400,,F,8,2000,2000,0,0
3738,2709,,M,8,,,,
3739,2709,,M,8,,,,
3740,2709,,M,8,,,,
3742,1926,,F,8,2000,2000,0,0
3743,1926,,F,8,2000,2000,0,0
3746,1380,,F,8,2000,2000,0,0
3748,1336,,M,8,,,,
3749,1327,,M,8,,,,
3750,1327,,F,8,2000,2000,0,0
3751,1876,,F,8,2000,2000,0,0
3752,1876,,M,8,,,,
3755,1904,,M,8,,,,
3756,1904,,M,8,,,,
3757,1885,,M,8,,,,
3758,1885,,F,8,2000,2000,0,0
3759,2001,,F,8,2000,2000,0,0
3760,2001,,M,8,,,,
3761,1847,,F,8,2000,,0,0
3762,1847,,F,8,2000,2000,0,0
3763,1847,,M,8,,,,
3764,1518,,M,8,,,,
3765,1518,,M,8,,,,
3766,1518,,M,8,,,,
3769,1816,,F,8,2000,2000,0,0
3770,1816,,M,8,,,,
3771,2154,,M,8,,,,
3772,2154,,F,8,2000,2000,0,0
3773,2154,,F,8,2000,2000,0,0
3774,2966,,M,8,,,,
3776,2965,,M,8,,,,
3777,2965,,M,8,,,,
3778,2981,,F,8,2000,2000,0,0
3779,2981,,M,8,,,,
3783,1960,,F,8,2000,2000,0,0
3784,1959,,M,8,2000,2007,,1.6
3785,1959,,F,8,2000,2002,3,1
3786,1959,,F,8,2000,2000,0,0
3787,2558,,F,8,2000,2000,0,0
3793,2511,,M,8,,,,
3794,2511,,M,8,,,,
3795,2511,,F,8,2000,2000,0,0
3796,2544,,F,8,2000,2000,0,0
3797,2575,,F,8,2000,2000,0,0
3798,2575,,M,8,,,,
3799,2526,,F,8,2000,2000,0,0
3800,2526,,M,8,,,,
3801,2419,,M,8,,,,
3802,2955,,F,8,2000,2003,6,1.5
3803,2955,,F,8,2000,2000,0,0
3804,2955,,M,8,,,,
3805,2591,,M,8,,,,
3806,2591,,F,8,2000,2000,0,0
3807,2591,,F,8,2000,2000,0,0
3808,2494,,M,8,,,,
3809,2494,,M,8,,,,
3810,2878,,F,8,2000,2001,0,0
3811,2590,,M,8,,,,
3812,2901,,F,8,2000,2000,0,0
3813,2906,,F,8,2000,2000,0,0
3814,2940,,M,8,,,,
3815,2940,,F,8,2000,2000,0,0
3816,2432,,F,8,2000,2000,0,0
3817,2432,,M,8,,,,
3818,2432,,M,8,,,,
3819,2433,,M,8,,,,
3820,2433,,F,8,2000,2009,0,0
3821,2434,,M,160,,,,
3822,2434,,M,160,,,,
3823,2434,,F,160,2000,2001,4,2
3824,2434,,M,160,,,,
3825,2434,,M,160,,,,
3826,2434,,M,160,,,,
3827,2434,,F,160,2000,2000,0,0
3828,2434,,M,160,,,,
3832,2436,,F,8,2000,2000,0,0
3833,2436,,M,8,,,,
3834,2436,,M,8,,,,
3835,2436,,M,8,,,,
3836,2855,3200,M,8,,,,
3837,2855,3548,F,8,2000,2000,0,0
3838,2856,,F,8,2000,2000,0,0
3844,3121,,M,160,2000,2003,,0
3845,3121,,M,160,,,,
3846,3121,,M,160,,,,
3852,2486,,M,8,,,,
3853,2486,,F,8,2000,2000,0,0
3854,2486,,F,8,2000,2003,6,1.5
3858,2014,,M,8,,,,
3859,2014,,M,8,,,,
3860,2014,,M,8,,,,
3861,2917,,M,8,,,,
3862,2917,,F,8,2000,2000,0,0
3863,2917,,M,8,,,,
3864,2870,,F,8,2000,2005,15,2.5
3865,2870,,M,8,2000,2008,,1
3866,2870,,M,8,,,,
3867,2869,,M,8,,,,
3868,2869,,F,8,2000,2000,0,0
3869,2937,,M,8,,,,
3870,2937,,F,8,2000,2000,0,0
3871,2937,,F,8,2000,2000,0,0
3872,3003,,M,8,,,,
3873,3003,,M,8,,,,
3874,3003,,M,8,,,,
3875,2976,,M,8,,,,
3876,2976,,F,8,2000,2000,0,0
3877,2990,,M,8,,,,
3878,2990,,M,8,,,,
3879,2990,,M,8,,,,
3880,2979,,M,8,,,,
3881,2979,,F,8,2000,2000,0,0
3882,2979,,F,8,2000,2000,0,0
3883,2978,,F,8,2000,2000,0,0
3884,2978,,M,8,,,,
3885,2978,,M,8,,,,
3886,2625,,M,8,,,,
3887,2625,,M,8,,,,
3888,2625,,F,8,2000,2000,0,0
3889,3138,,M,8,,,,
3890,3117,,F,160,2000,2000,0,0
3891,3117,,F,160,2000,2000,0,0
4000,,,M,8,,,,
4002,,,F,8,,,,
4005,,,M,8,,,,
4006,,,M,8,,,,
4010,,,M,8,,,,
4013,,,M,8,,,,
4017,,,F,8,,,,
4019,,,M,8,,,,
4020,,,M,8,,,,
4025,,,M,8,,,,
4029,,,M,8,,,,
4036,,,M,594,,,,
4039,,,F,8,,,,
4040,,,F,8,,,,
4041,,,F,8,,,,
4043,,,M,590,,,,
4050,,,F,8,,,,
4051,,,F,8,,,,
4053,,,F,8,,,,
4054,2400,,M,8,,,,
4055,2400,,F,8,2001,2001,0,0
4056,2400,,F,8,2001,2001,0,0
4057,2400,,M,8,,,,
4059,2781,,M,8,,,,
4060,2781,,F,8,2001,2001,0,0
4061,2781,,M,8,,,,
4062,2798,,F,8,2001,2001,0,0
4063,2798,,F,8,2001,2001,0,0
4064,2798,,F,8,2001,2001,0,0
4078,2709,,M,8,,,,
4079,2709,,F,8,2001,2001,0,0
4080,2709,,M,8,,,,
4081,2709,,M,8,,,,
4082,2713,,F,8,2001,2005,10,2
4083,2713,,M,8,,,,
4084,2713,,M,8,,,,
4085,1336,,M,8,,,,
4086,2001,,F,8,2001,2001,0,0
4087,2001,,F,8,2001,2001,0,0
4088,2001,,M,8,,,,
4089,2001,,F,8,2001,2001,0,0
4090,2001,,M,8,,,,
4091,2154,,F,8,2001,2002,0,0
4092,2154,,M,8,,,,
4093,2154,,M,8,,,,
4094,2154,,M,8,,,,
4095,2207,,M,8,2001,2003,,0
4096,2207,,F,8,2001,2001,0,0
4097,2207,,F,8,2001,2001,0,0
4098,2207,,M,8,,,,
4099,2966,,M,8,,,,
4100,2966,,M,8,,,,
4101,2981,,F,8,2001,2001,0,0
4102,2981,,F,8,2001,2001,0,0
4103,2981,,M,8,,,,
4104,1960,,M,8,,,,
4105,1960,,M,8,,,,
4106,1960,,F,8,2001,2001,0,0
4107,1960,,F,8,2001,2001,0,0
4108,1960,,F,8,2001,2001,0,0
4109,1947,,M,8,,,,
4110,1959,,F,8,2001,2001,0,0
4111,1959,,M,8,,,,
4112,1959,,F,8,2001,2001,0,0
4113,2461,,M,8,,,,
4114,2461,,F,8,2001,2001,0,0
4115,2461,,M,8,,,,
4116,2461,,M,8,,,,
4117,2461,,F,8,2001,2001,0,0
4118,2575,,M,8,,,,
4119,2575,,M,8,,,,
4120,2575,,M,8,,,,
4121,2526,,F,8,2001,2002,0,0
4122,2526,,M,8,,,,
4123,2526,,F,8,2001,2007,26,3.71
4124,2419,,M,8,,,,
4125,2419,,M,8,,,,
4126,2419,,M,8,,,,
4127,2795,,M,8,,,,
4128,2795,,F,8,2001,2001,0,0
4129,2795,,F,8,2001,2001,0,0
4130,2955,,M,8,,,,
4135,2494,,M,8,,,,
4136,2494,,F,8,2001,2002,0,0
4137,2494,,M,8,,,,
4138,2494,,M,8,,,,
4139,2494,,M,8,2001,2003,,0
4140,2878,,M,8,,,,
4141,2878,,M,8,,,,
4142,2878,,F,8,2001,2001,0,0
4143,2878,,M,8,,,,
4144,2590,,M,8,,,,
4147,3105,,F,8,2001,2001,0,0
4148,3105,,M,8,,,,
4149,3105,,M,8,,,,
4150,2899,,F,8,2001,2001,0,0
4151,2899,,M,8,,,,
4152,2901,,M,8,,,,
4153,2901,,M,8,,,,
4154,2901,,M,8,,,,
4155,2901,,M,8,,,,
4156,2901,,F,8,2001,2001,0,0
4157,2901,2802,F,8,2001,2006,7,1.17
4158,2906,,F,8,2001,2001,0,0
4159,2906,,F,8,2001,2006,14,2.33
4160,2906,,M,8,2001,2004,,1
4161,2907,,F,8,2001,2007,19,2.71
4162,2907,,F,8,2001,2001,0,0
4163,2907,,M,8,2001,2004,,1.5
4164,2907,,M,8,,,,
4165,2940,,M,8,,,,
4166,2940,,F,8,2001,2001,0,0
4167,2940,,F,8,2001,2001,0,0
4168,2432,,F,8,2001,2001,0,0
4169,2432,,M,8,,,,
4170,2432,,M,8,,,,
4171,2432,,F,8,2001,2001,0,0
4172,2432,,M,8,,,,
4173,2433,,F,8,2001,2002,0,0
4174,2433,,M,8,,,,
4175,2433,,M,8,2001,2003,,0
4176,2727,,F,8,2001,2004,0,0
4177,2729,,F,8,2001,2001,0,0
4178,2729,,M,8,,,,
4179,2729,,M,8,,,,
4180,2434,,F,160,2001,2001,0,0
4181,2434,,M,160,,,,
4182,2434,,M,160,,,,
4183,2434,,F,160,2001,2003,3,1
4184,2434,,M,160,,,,
4185,2434,,M,160,,,,
4186,2436,,F,8,2001,2001,0,0
4187,2436,,M,8,,,,
4188,2436,,F,8,2001,2001,0,0
4189,2436,,M,8,,,,
4190,2855,,M,8,2001,2005,,1.33
4191,2855,,M,8,,,,
4192,2855,,F,8,2001,2001,0,0
4193,2856,,F,8,2001,2001,0,0
4194,2856,,M,8,,,,
4195,2856,,M,8,,,,
4196,2856,,F,8,2001,2002,0,0
4200,2438,,M,8,,,,
4201,2438,,M,8,,,,
4202,2438,,M,8,,,,
4203,2438,,F,8,2001,2002,0,0
4204,2749,,M,8,,,,
4205,2749,,F,8,2001,2001,0,0
4206,2440,,M,8,,,,
4207,2440,,F,8,,,,
4208,2440,,F,8,2001,2001,0,0
4209,2440,,M,8,,,,
4210,2754,,M,8,,,,
4211,2754,,F,8,2001,2001,0,0
4212,2763,,F,8,2001,2001,0,0
4213,2763,,F,8,2001,2001,0,0
4214,2763,,F,8,2001,2001,0,0
4215,3383,,F,8,2001,2001,0,0
4216,3383,,M,8,,,,
4217,3383,,M,8,,,,
4218,3383,,M,8,,,,
4223,2773,,F,8,2001,2001,0,0
4224,2773,,M,8,,,,
4225,2486,,F,8,2001,2001,0,0
4226,2486,,F,8,2001,2001,0,0
4227,2486,,M,8,,,,
4228,2486,,M,8,,,,
4229,2486,,M,8,,,,
4230,2486,,M,8,,,,
4231,2486,,F,8,2001,2001,0,0
4234,3823,,M,160,,,,
4235,3823,,M,160,,,,
4236,3823,,F,160,2001,2001,0,0
4237,3823,,M,160,,,,
4248,2779,,F,8,2001,2001,0,0
4249,2779,,M,8,,,,
4250,2779,,F,8,2001,2002,0,0
4251,2779,,M,8,,,,
4255,3135,,M,8,,,,
4256,3135,,M,8,,,,
4257,3135,,M,8,,,,
4258,2917,,F,8,2001,2001,0,0
4259,2917,,M,8,,,,
4260,2917,,M,8,,,,
4261,2917,,M,8,,,,
4262,2917,,F,8,2001,2001,0,0
4263,2869,,F,8,2001,2003,6,2
4264,2869,,F,8,2001,2001,0,0
4265,2869,,M,8,,,,
4266,2869,,F,8,2001,2002,0,0
4267,2938,,M,8,,,,
4268,2938,,F,8,2001,2002,0,0
4269,2938,,M,8,,,,
4270,2938,,F,8,2001,2001,0,0
4271,2938,,M,8,,,,
4272,2934,,F,8,2001,2001,0,0
4273,2934,,F,8,2001,2001,0,0
4274,2934,,M,8,2001,2004,,1.5
4275,3002,,M,8,,,,
4276,3002,,F,8,2001,2001,0,0
4277,3002,,F,8,2001,2005,11,2.2
4278,3002,,M,8,,,,
4279,3003,,F,8,2001,2001,0,0
4280,3003,,M,8,,,,
4281,3003,,F,8,2001,2001,0,0
4282,3003,,M,8,,,,
4283,2990,,F,8,2001,2001,0,0
4284,2990,,F,8,2001,2001,0,0
4285,2990,,F,8,2001,2006,0,0
4286,2990,,F,8,2001,2001,0,0
4287,3046,,F,8,2001,2001,0,0
4288,3046,,F,8,2001,2001,0,0
4289,3046,,F,8,2001,2001,0,0
4290,2868,,M,8,,,,
4291,2868,,M,8,,,,
4292,2868,,M,8,,,,
4293,2868,,M,8,,,,
4294,2868,,M,8,,,,
4295,2868,,M,8,,,,
4296,2868,,M,8,,,,
4297,2868,,M,8,,,,
4298,2868,,M,8,,,,
4299,2868,,F,8,2001,2001,0,0
4300,2871,,F,8,2001,2001,0,0
4301,2871,,M,8,,,,
4302,2871,,F,8,2001,2001,0,0
4303,2871,,M,8,,,,
4304,2893,,M,160,,,,
4305,2893,,F,160,,,,
4306,2893,,F,160,2001,2001,0,0
4307,2893,,F,160,2001,2001,0,0
4308,2978,,M,8,,,,
4309,2978,,M,8,,,,
4310,2978,,F,8,,,,
4311,2978,,M,8,,,,
4312,2625,,F,8,,,,
4313,2625,,F,8,2001,2001,0,0
4314,2625,,F,8,2001,2002,0,0
4315,3034,,F,8,2001,2001,0,0
4316,3034,,M,8,,,,
4317,3034,,F,8,2001,2001,0,0
4318,3034,,F,8,2001,2001,0,0
4323,3096,,F,8,2001,2001,0,0
4324,3096,,F,8,2001,2001,0,0
4325,3096,,F,8,2001,2001,0,0
4326,3864,,M,8,,,,
4327,3864,,F,8,2001,2001,0,0
4328,3577,,F,8,2001,2001,0,0
4329,3577,,F,8,2001,2005,10,2
4333,3147,,M,8,,,,
4334,3147,,F,8,2001,2002,0,0
4335,3147,,F,8,2001,2001,0,0
4336,3147,,M,8,,,,
4337,3577,,M,8,,,,
4338,2966,4000,M,8,2004,2005,0,0
4402,,,M,8,,,,
4403,,,F,8,,,,
4404,,,M,8,,,,
4406,,,M,8,,,,
4409,,,M,8,,,,
4412,,,M,8,,,,
4413,,,M,8,,,,
4417,,,M,8,,,,
4419,,,M,8,,,,
4422,2400,,F,8,2002,2002,0,0
4423,2400,,F,8,2002,2002,0,0
4424,2400,,M,8,,,0,
4427,2798,,F,8,2002,2002,0,0
4428,2798,,M,8,,,0,
4429,2798,,F,8,2002,2002,0,0
4434,2709,,F,8,2002,2004,4,1.33
4435,2709,,F,8,2002,2004,0,0
4436,2709,,M,8,,,0,
4437,2713,,M,8,,,0,
4438,2713,,M,8,,,0,
4439,2713,,M,8,,,0,
4440,2713,,M,8,,,0,
4441,2154,,F,8,2002,2003,0,0
4442,2154,,M,8,,,0,
4443,2154,,M,8,,,0,
4444,2154,,F,8,2002,2004,3,1
4445,2207,,M,8,,,0,
4446,2207,,F,8,2002,2002,0,0
4447,2207,,M,8,,,0,
4448,2207,,M,8,,,0,
4449,2966,,M,8,,,0,
4450,2966,,M,8,2002,2004,0,0
4451,2981,,M,8,,,0,
4452,2981,,M,8,,,0,
4453,2981,,F,8,,,,
4456,2511,,F,8,2002,2002,0,0
4457,2511,,M,8,,,0,
4458,2511,,F,8,2002,2002,0,0
4459,2511,,F,8,2002,2002,0,0
4460,2544,,M,8,,,0,
4461,2544,,F,8,2002,2007,21,3.5
4462,2461,,M,8,,,0,
4463,2526,,M,8,,,0,
4464,2526,,M,8,,,0,
4465,2795,,F,8,2002,2002,0,0
4466,2795,,M,8,,,0,
4467,2795,,M,8,2002,2005,0,0
4468,2795,,F,8,2002,2002,0,0
4469,2955,,M,8,2002,2004,0,0
4470,2955,,F,8,2002,2003,0,0
4471,2878,,F,8,2002,2002,0,0
4472,2878,,M,8,,,0,
4473,2878,,F,8,2002,2002,0,0
4474,2899,,F,8,2002,2006,10,2
4475,2899,,F,8,2002,2004,3,1
4476,2901,,M,8,2002,2005,4,1.33
4477,2901,,F,8,2002,2004,3,1
4478,2901,,F,8,2002,2002,0,0
4479,2906,,F,8,2002,2006,13,2.6
4480,2906,,M,8,,,0,
4481,2906,,M,8,,,0,
4482,2906,,M,8,,,0,
4483,2907,,M,8,,,0,
4484,2907,,F,8,2002,2002,0,0
4485,2907,,M,8,,,0,
4486,2940,,F,8,2002,2002,0,0
4487,2432,,M,8,,,0,
4488,2727,3088,F,8,2002,2002,0,0
4489,2727,2851,M,8,,,0,
4490,2729,,M,8,,,0,
4491,2729,,F,8,2002,2002,0,0
4492,2729,,M,8,,,0,
4493,2434,,M,160,,,0,
4494,2436,,F,8,2002,2002,0,0
4495,2436,,M,8,,,0,
4496,2436,,F,8,2002,2007,15,2.5
4497,2540,,M,160,,,0,
4498,2855,,M,8,,,0,
4499,2855,,M,8,,,0,
4500,2855,,F,8,2002,2002,0,0
4504,2438,,M,8,2002,2003,1,1
4505,2438,,F,8,2002,2002,0,0
4506,2438,,F,8,2002,2002,0,0
4507,2438,,M,8,,,0,
4508,2749,,M,8,,,0,
4509,2749,,M,8,,,0,
4510,2440,,F,8,2002,2002,0,0
4511,2440,,F,8,,,,
4512,2754,,F,8,2002,2002,0,0
4513,2754,,F,8,2002,2002,0,0
4514,2761,,F,8,2002,2002,0,0
4515,2761,,F,8,2002,2002,0,0
4516,2761,,M,8,,,0,
4517,2763,,M,8,,,0,
4518,2763,,M,8,,,0,
4519,2763,,F,8,2002,2002,0,0
4523,2773,,F,8,2002,2005,8,2
4527,3802,,F,8,2002,2002,0,0
4528,3802,,F,8,2002,2002,0,0
4529,3802,,M,8,,,0,
4530,3785,,F,8,2002,2007,0,0
4531,3785,,M,8,,,0,
4532,3785,,F,8,2002,2002,0,0
4533,2486,,M,8,,,0,
4534,2486,,M,8,2002,2007,9,1.8
4542,3228,,F,8,2002,2002,0,0
4543,3228,,F,8,2002,2005,5,1.25
4544,3228,,F,8,2002,2002,0,0
4548,2779,,F,8,2002,2002,0,0
4549,2779,,F,8,2002,2007,15,2.5
4550,2779,,F,8,2002,2002,0,0
4551,3135,,F,8,2002,2002,0,0
4552,3135,,F,8,2002,2005,9,2.25
4553,3135,,F,8,2002,2002,0,0
4554,2917,,F,8,2002,2002,0,0
4555,2917,,M,8,,,0,
4556,2917,,F,8,2002,2002,0,0
4557,2917,,F,8,2002,2002,0,0
4558,2938,,M,8,,,0,
4559,2938,,M,8,2002,2005,0,0
4560,2938,,F,8,2002,2002,0,0
4561,2938,,F,8,2002,2002,0,0
4562,2938,,F,8,2002,2002,0,0
4563,2938,,F,8,2002,2002,0,0
4564,2938,,M,8,,,0,
4565,3046,,M,8,,,0,
4566,3046,,F,8,2002,2002,0,0
4567,3046,,F,8,2002,2002,0,0
4568,2868,,M,8,,,0,
4569,2868,,M,8,,,0,
4570,2868,,F,8,2002,2002,0,0
4571,2868,,F,8,2002,2005,14,3.5
4572,2893,,M,160,,,0,
4573,2893,,M,160,,,0,
4574,2893,,M,160,,,0,
4575,2893,,M,160,,,0,
4576,2781,,F,8,2002,2003,0,0
4577,2781,,F,8,2002,2002,0,0
4578,2781,,M,8,,,0,
4579,2781,,F,8,2002,2002,0,0
4580,2489,,M,8,2002,2006,7,1.75
4581,2489,,F,8,2002,2002,0,0
4582,2625,,M,8,,,0,
4583,2625,,F,8,2002,2003,0,0
4590,3864,,M,8,,,0,
4591,3864,,F,8,2002,2002,0,0
4592,3864,,F,8,2002,2002,0,0
4593,3854,,M,8,,,0,
4594,3854,,F,8,2002,2002,0,0
4595,3854,,F,8,2002,2002,0,0
4596,3577,,M,8,2002,2003,0,0
4597,3577,,M,8,2002,2004,4,2
4706,,,F,8,,,,
4707,,,F,8,,,,
4709,,,F,8,,,,
4710,,,F,8,,,,
4712,,,M,8,,,,
4713,,,M,8,,,,
4714,,,M,8,,,,
4715,,,M,8,,,,
4717,,,M,8,,,,
4718,2400,,F,8,2003,2003,0,0
4719,2400,3701,M,8,2003,2003,0,0
4720,2400,4010,F,8,2003,2003,0,0
4721,2400,4010,F,8,2003,2003,0,0
4722,2400,3701,F,8,2003,2008,10,1.67
4723,2400,3701,F,8,2003,2003,0,0
4724,2400,3701,M,8,2003,2003,0,0
4725,2966,2997,F,8,2003,2005,7,2.33
4726,2966,2997,F,8,2003,2003,0,0
4727,2939,,M,8,2003,2003,0,0
4728,2939,,M,8,2003,2003,0,0
4729,2981,2915,F,8,2003,2005,0,0
4730,2981,4005,M,8,2003,2003,0,0
4731,2981,2915,F,8,2003,2003,0,0
4732,2544,2997,M,8,2003,2003,0,0
4733,2544,4005,F,8,2003,2003,0,0
4734,2795,4417,F,8,2003,2003,0,0
4735,2795,3718,F,8,2003,2003,0,0
4736,2795,3718,F,8,2003,2003,0,0
4737,2901,2833,F,8,2003,2003,0,0
4738,2901,2833,F,8,2003,2003,0,0
4739,2901,2833,M,8,2003,2003,0,0
4740,2901,2833,M,8,2003,2003,0,0
4741,2906,,M,8,2003,2003,0,0
4742,2432,4010,F,8,2003,2003,0,0
4743,2727,,F,8,2003,2005,3,1
4744,2727,,F,8,2003,2004,0,0
4745,2729,,M,8,2003,2004,0,0
4746,2729,3029,F,8,2003,2003,0,0
4747,2729,,F,8,2003,2007,8,1.6
4748,2436,3200,F,8,2003,2003,0,0
4749,2436,3200,M,8,2003,2003,0,0
4750,2436,2704,M,8,2003,2003,0,0
4751,2855,4010,M,8,2003,2003,0,0
4752,2855,,F,8,2003,2003,0,0
4753,2855,3088,F,8,2003,2003,0,0
4754,2856,,F,8,2003,2003,0,0
4755,2856,,F,8,2003,2003,0,0
4756,2438,4020,F,8,2003,2003,0,0
4757,2438,4020,F,8,2003,2003,0,0
4758,2438,4020,F,8,2003,2003,0,0
4759,2440,4029,M,8,2003,2003,0,0
4760,2440,4029,M,8,2003,2003,0,0
4761,2440,4029,M,8,2003,2003,0,0
4762,2754,3088,M,8,2003,2003,0,0
4763,2754,3088,M,8,2003,2003,0,0
4764,2754,,M,8,2003,2003,0,0
4765,3216,3200,F,8,2003,2003,0,0
4766,3216,3200,M,8,2003,2003,0,0
